params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 10000 steps ...
   28/10000: episode: 1, duration: 1.732s, episode steps:  28, steps per second:  16, episode reward: -41.510, mean reward: -1.482 [-32.058,  2.430], mean action: 16.214 [14.000, 17.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 7061/10000: episode: 214, duration: 0.617s, episode steps:  43, steps per second:  70, episode reward: -35.740, mean reward: -0.831 [-32.094,  2.560], mean action: 4.442 [1.000, 17.000],  loss: 0.018722, mae: 0.710159, mean_q: 0.171492, mean_eps: 0.000000
 7083/10000: episode: 215, duration: 0.319s, episode steps:  22, steps per second:  69, episode reward: 35.371, mean reward:  1.608 [-2.675, 32.250], mean action: 5.273 [1.000, 17.000],  loss: 0.015801, mae: 0.690348, mean_q: 0.162269, mean_eps: 0.000000
 7106/10000: episode: 216, duration: 0.361s, episode steps:  23, steps per second:  64, episode reward: 38.095, mean reward:  1.656 [-2.361, 32.569], mean action: 6.174 [1.000, 21.000],  loss: 0.016823, mae: 0.710724, mean_q: 0.110119, mean_eps: 0.000000
 7140/10000: episode: 217, duration: 0.503s, episode steps:  34, steps per second:  68, episode reward: -32.910, mean reward: -0.968 [-32.015,  2.773], mean action: 8.853 [1.000, 21.000],  loss: 0.015220, mae: 0.673385, mean_q: 0.180702, mean_eps: 0.000000
 7159/10000: episode: 218, duration: 0.300s, episode steps:  19, steps per second:  63, episode reward: 38.707, mean reward:  2.037 [-2.552, 32.060], mean action: 5.842 [1.000, 16.000],  loss: 0.020783, mae: 0.748998, mean_q: 0.095701, mean_eps: 0.000000
 7187/10000: episode: 219, duration: 0.352s, episode steps:  28, steps per second:  80, episode reward: -35.400, mean reward: -1.264 [-31.855,  2.963], mean action: 5.357 [1.000, 17.000],  loss: 0.016777, mae: 0.679232, mean_q: 0.216908, mean_eps: 0.000000
 7220/10000: episode: 220, duration: 0.426s, episode steps:  33, steps per second:  77, episode reward: -32.660, mean reward: -0.990 [-32.296,  2.809], mean action: 9.424 [1.000, 21.000],  loss: 0.014737, mae: 0.653160, mean_q: 0.205702, mean_eps: 0.000000
 7253/10000: episode: 221, duration: 0.435s, episode steps:  33, steps per second:  76, episode reward: -35.750, mean reward: -1.083 [-32.006,  3.000], mean action: 11.545 [3.000, 17.000],  loss: 0.019070, mae: 0.706058, mean_q: 0.161030, mean_eps: 0.000000
 7281/10000: episode: 222, duration: 0.380s, episode steps:  28, steps per second:  74, episode reward: -38.140, mean reward: -1.362 [-32.650,  2.290], mean action: 5.000 [1.000, 17.000],  loss: 0.018428, mae: 0.691742, mean_q: 0.182244, mean_eps: 0.000000
 7316/10000: episode: 223, duration: 0.475s, episode steps:  35, steps per second:  74, episode reward: 34.672, mean reward:  0.991 [-2.273, 32.390], mean action: 5.486 [1.000, 17.000],  loss: 0.016536, mae: 0.695824, mean_q: 0.148315, mean_eps: 0.000000
 7348/10000: episode: 224, duration: 0.412s, episode steps:  32, steps per second:  78, episode reward: 33.000, mean reward:  1.031 [-3.000, 32.110], mean action: 9.344 [1.000, 21.000],  loss: 0.018411, mae: 0.700954, mean_q: 0.165879, mean_eps: 0.000000
 7381/10000: episode: 225, duration: 0.431s, episode steps:  33, steps per second:  77, episode reward: 32.762, mean reward:  0.993 [-2.877, 32.100], mean action: 11.909 [1.000, 17.000],  loss: 0.016315, mae: 0.674175, mean_q: 0.180202, mean_eps: 0.000000
 7405/10000: episode: 226, duration: 0.376s, episode steps:  24, steps per second:  64, episode reward: -32.300, mean reward: -1.346 [-30.630,  3.000], mean action: 8.458 [1.000, 17.000],  loss: 0.018914, mae: 0.669678, mean_q: 0.199844, mean_eps: 0.000000
 7446/10000: episode: 227, duration: 0.531s, episode steps:  41, steps per second:  77, episode reward: -32.530, mean reward: -0.793 [-32.066,  2.765], mean action: 10.561 [1.000, 17.000],  loss: 0.019142, mae: 0.657250, mean_q: 0.224971, mean_eps: 0.000000
 7473/10000: episode: 228, duration: 0.376s, episode steps:  27, steps per second:  72, episode reward: 30.000, mean reward:  1.111 [-2.388, 30.083], mean action: 9.074 [1.000, 17.000],  loss: 0.015944, mae: 0.666170, mean_q: 0.194144, mean_eps: 0.000000
 7503/10000: episode: 229, duration: 0.472s, episode steps:  30, steps per second:  64, episode reward: -38.140, mean reward: -1.271 [-32.001,  3.059], mean action: 6.933 [1.000, 17.000],  loss: 0.014187, mae: 0.656959, mean_q: 0.206966, mean_eps: 0.000000
 7524/10000: episode: 230, duration: 0.267s, episode steps:  21, steps per second:  79, episode reward: 32.047, mean reward:  1.526 [-2.641, 29.220], mean action: 11.000 [1.000, 21.000],  loss: 0.013573, mae: 0.651875, mean_q: 0.203538, mean_eps: 0.000000
 7564/10000: episode: 231, duration: 0.622s, episode steps:  40, steps per second:  64, episode reward: -35.710, mean reward: -0.893 [-32.027,  2.700], mean action: 7.475 [1.000, 17.000],  loss: 0.018164, mae: 0.675435, mean_q: 0.178588, mean_eps: 0.000000
 7587/10000: episode: 232, duration: 0.325s, episode steps:  23, steps per second:  71, episode reward: 37.558, mean reward:  1.633 [-3.000, 33.000], mean action: 8.478 [1.000, 21.000],  loss: 0.017783, mae: 0.699078, mean_q: 0.151216, mean_eps: 0.000000
 7620/10000: episode: 233, duration: 0.466s, episode steps:  33, steps per second:  71, episode reward: -35.160, mean reward: -1.065 [-32.040,  3.000], mean action: 9.545 [1.000, 21.000],  loss: 0.016633, mae: 0.642450, mean_q: 0.195478, mean_eps: 0.000000
 7646/10000: episode: 234, duration: 0.374s, episode steps:  26, steps per second:  69, episode reward: 42.726, mean reward:  1.643 [-2.315, 32.303], mean action: 3.654 [1.000, 16.000],  loss: 0.015194, mae: 0.671749, mean_q: 0.160779, mean_eps: 0.000000
 7669/10000: episode: 235, duration: 0.300s, episode steps:  23, steps per second:  77, episode reward: -36.000, mean reward: -1.565 [-32.182,  3.000], mean action: 11.435 [1.000, 21.000],  loss: 0.017644, mae: 0.671530, mean_q: 0.212489, mean_eps: 0.000000
 7699/10000: episode: 236, duration: 0.404s, episode steps:  30, steps per second:  74, episode reward: 32.129, mean reward:  1.071 [-3.000, 32.280], mean action: 10.600 [1.000, 17.000],  loss: 0.017095, mae: 0.661409, mean_q: 0.164066, mean_eps: 0.000000
 7727/10000: episode: 237, duration: 0.406s, episode steps:  28, steps per second:  69, episode reward: -33.000, mean reward: -1.179 [-32.309,  2.580], mean action: 8.393 [1.000, 17.000],  loss: 0.016341, mae: 0.673010, mean_q: 0.172013, mean_eps: 0.000000
 7749/10000: episode: 238, duration: 0.348s, episode steps:  22, steps per second:  63, episode reward: -32.540, mean reward: -1.479 [-32.418,  3.000], mean action: 11.409 [3.000, 21.000],  loss: 0.017911, mae: 0.707229, mean_q: 0.131265, mean_eps: 0.000000
 7777/10000: episode: 239, duration: 0.353s, episode steps:  28, steps per second:  79, episode reward: 38.667, mean reward:  1.381 [-3.000, 32.370], mean action: 3.321 [1.000, 16.000],  loss: 0.015468, mae: 0.635190, mean_q: 0.275778, mean_eps: 0.000000
 7807/10000: episode: 240, duration: 0.409s, episode steps:  30, steps per second:  73, episode reward: 36.990, mean reward:  1.233 [-2.280, 33.000], mean action: 5.867 [1.000, 21.000],  loss: 0.015508, mae: 0.668543, mean_q: 0.197150, mean_eps: 0.000000
 7828/10000: episode: 241, duration: 0.303s, episode steps:  21, steps per second:  69, episode reward: 32.323, mean reward:  1.539 [-3.000, 32.080], mean action: 6.952 [1.000, 17.000],  loss: 0.019349, mae: 0.662401, mean_q: 0.213993, mean_eps: 0.000000
 7863/10000: episode: 242, duration: 0.461s, episode steps:  35, steps per second:  76, episode reward: 35.429, mean reward:  1.012 [-2.701, 32.098], mean action: 7.429 [1.000, 21.000],  loss: 0.013429, mae: 0.626353, mean_q: 0.252092, mean_eps: 0.000000
 7884/10000: episode: 243, duration: 0.315s, episode steps:  21, steps per second:  67, episode reward: 38.919, mean reward:  1.853 [-2.412, 33.000], mean action: 6.714 [1.000, 17.000],  loss: 0.018333, mae: 0.663545, mean_q: 0.240312, mean_eps: 0.000000
 7905/10000: episode: 244, duration: 0.318s, episode steps:  21, steps per second:  66, episode reward: 36.000, mean reward:  1.714 [-2.900, 32.450], mean action: 6.524 [1.000, 16.000],  loss: 0.013760, mae: 0.674599, mean_q: 0.162455, mean_eps: 0.000000
 7929/10000: episode: 245, duration: 0.376s, episode steps:  24, steps per second:  64, episode reward: 38.798, mean reward:  1.617 [-2.689, 32.150], mean action: 5.708 [3.000, 21.000],  loss: 0.018587, mae: 0.670926, mean_q: 0.173188, mean_eps: 0.000000
 7953/10000: episode: 246, duration: 0.335s, episode steps:  24, steps per second:  72, episode reward: -32.550, mean reward: -1.356 [-31.819,  2.340], mean action: 6.292 [1.000, 17.000],  loss: 0.016627, mae: 0.670511, mean_q: 0.177885, mean_eps: 0.000000
 7979/10000: episode: 247, duration: 0.378s, episode steps:  26, steps per second:  69, episode reward: 38.902, mean reward:  1.496 [-2.175, 32.152], mean action: 4.269 [1.000, 21.000],  loss: 0.015972, mae: 0.680795, mean_q: 0.138444, mean_eps: 0.000000
 8001/10000: episode: 248, duration: 0.329s, episode steps:  22, steps per second:  67, episode reward: 40.063, mean reward:  1.821 [-2.494, 32.218], mean action: 5.318 [1.000, 21.000],  loss: 0.017049, mae: 0.636174, mean_q: 0.257255, mean_eps: 0.000000
 8038/10000: episode: 249, duration: 0.514s, episode steps:  37, steps per second:  72, episode reward: -32.280, mean reward: -0.872 [-32.263,  2.262], mean action: 11.243 [1.000, 16.000],  loss: 0.014859, mae: 0.618110, mean_q: 0.244011, mean_eps: 0.000000
 8073/10000: episode: 250, duration: 0.458s, episode steps:  35, steps per second:  76, episode reward: -38.740, mean reward: -1.107 [-32.692,  2.110], mean action: 6.343 [1.000, 17.000],  loss: 0.017813, mae: 0.639140, mean_q: 0.235817, mean_eps: 0.000000
 8098/10000: episode: 251, duration: 0.333s, episode steps:  25, steps per second:  75, episode reward: -32.710, mean reward: -1.308 [-32.299,  2.991], mean action: 8.440 [1.000, 21.000],  loss: 0.020076, mae: 0.632363, mean_q: 0.289640, mean_eps: 0.000000
 8121/10000: episode: 252, duration: 0.359s, episode steps:  23, steps per second:  64, episode reward: 37.574, mean reward:  1.634 [-2.418, 32.229], mean action: 4.739 [1.000, 21.000],  loss: 0.018007, mae: 0.660677, mean_q: 0.193703, mean_eps: 0.000000
 8147/10000: episode: 253, duration: 0.374s, episode steps:  26, steps per second:  70, episode reward: 34.968, mean reward:  1.345 [-2.359, 32.890], mean action: 8.154 [1.000, 17.000],  loss: 0.015359, mae: 0.600255, mean_q: 0.318073, mean_eps: 0.000000
 8172/10000: episode: 254, duration: 0.311s, episode steps:  25, steps per second:  80, episode reward: 32.451, mean reward:  1.298 [-2.499, 32.451], mean action: 8.880 [3.000, 16.000],  loss: 0.021868, mae: 0.659974, mean_q: 0.272707, mean_eps: 0.000000
 8210/10000: episode: 255, duration: 0.497s, episode steps:  38, steps per second:  76, episode reward: 32.057, mean reward:  0.844 [-3.000, 31.873], mean action: 8.579 [1.000, 16.000],  loss: 0.017179, mae: 0.684912, mean_q: 0.142577, mean_eps: 0.000000
 8234/10000: episode: 256, duration: 0.353s, episode steps:  24, steps per second:  68, episode reward: 38.340, mean reward:  1.598 [-2.344, 32.090], mean action: 6.208 [1.000, 21.000],  loss: 0.017145, mae: 0.595866, mean_q: 0.352851, mean_eps: 0.000000
 8280/10000: episode: 257, duration: 0.917s, episode steps:  46, steps per second:  50, episode reward: -35.520, mean reward: -0.772 [-32.109,  2.627], mean action: 5.109 [1.000, 21.000],  loss: 0.018037, mae: 0.586253, mean_q: 0.366925, mean_eps: 0.000000
 8312/10000: episode: 258, duration: 0.440s, episode steps:  32, steps per second:  73, episode reward: -32.370, mean reward: -1.012 [-32.071,  2.713], mean action: 9.062 [1.000, 17.000],  loss: 0.018723, mae: 0.634927, mean_q: 0.326621, mean_eps: 0.000000
 8344/10000: episode: 259, duration: 0.425s, episode steps:  32, steps per second:  75, episode reward: -32.640, mean reward: -1.020 [-32.023,  2.295], mean action: 8.438 [1.000, 17.000],  loss: 0.017178, mae: 0.648830, mean_q: 0.240174, mean_eps: 0.000000
 8370/10000: episode: 260, duration: 0.394s, episode steps:  26, steps per second:  66, episode reward: 32.663, mean reward:  1.256 [-3.000, 32.781], mean action: 6.308 [1.000, 17.000],  loss: 0.016045, mae: 0.654619, mean_q: 0.180907, mean_eps: 0.000000
 8397/10000: episode: 261, duration: 0.424s, episode steps:  27, steps per second:  64, episode reward: 36.915, mean reward:  1.367 [-3.000, 32.508], mean action: 6.667 [1.000, 17.000],  loss: 0.021407, mae: 0.609185, mean_q: 0.318295, mean_eps: 0.000000
 8432/10000: episode: 262, duration: 0.482s, episode steps:  35, steps per second:  73, episode reward: 35.162, mean reward:  1.005 [-2.668, 32.650], mean action: 11.143 [1.000, 21.000],  loss: 0.019535, mae: 0.647888, mean_q: 0.234386, mean_eps: 0.000000
 8458/10000: episode: 263, duration: 0.377s, episode steps:  26, steps per second:  69, episode reward: 35.429, mean reward:  1.363 [-2.527, 32.630], mean action: 7.923 [1.000, 21.000],  loss: 0.015173, mae: 0.622474, mean_q: 0.227370, mean_eps: 0.000000
 8483/10000: episode: 264, duration: 0.318s, episode steps:  25, steps per second:  79, episode reward: 37.605, mean reward:  1.504 [-2.505, 32.170], mean action: 5.280 [1.000, 21.000],  loss: 0.015772, mae: 0.656557, mean_q: 0.206339, mean_eps: 0.000000
 8516/10000: episode: 265, duration: 0.447s, episode steps:  33, steps per second:  74, episode reward: 35.468, mean reward:  1.075 [-2.493, 32.560], mean action: 5.758 [1.000, 17.000],  loss: 0.018849, mae: 0.634897, mean_q: 0.265317, mean_eps: 0.000000
 8545/10000: episode: 266, duration: 0.421s, episode steps:  29, steps per second:  69, episode reward: -35.520, mean reward: -1.225 [-31.930,  3.000], mean action: 5.414 [0.000, 17.000],  loss: 0.017317, mae: 0.634355, mean_q: 0.261781, mean_eps: 0.000000
 8571/10000: episode: 267, duration: 0.402s, episode steps:  26, steps per second:  65, episode reward: 32.172, mean reward:  1.237 [-2.282, 32.538], mean action: 7.000 [1.000, 21.000],  loss: 0.019501, mae: 0.654317, mean_q: 0.258454, mean_eps: 0.000000
 8588/10000: episode: 268, duration: 0.226s, episode steps:  17, steps per second:  75, episode reward: -41.830, mean reward: -2.461 [-32.118,  2.630], mean action: 6.529 [1.000, 17.000],  loss: 0.018733, mae: 0.597561, mean_q: 0.367234, mean_eps: 0.000000
 8612/10000: episode: 269, duration: 0.375s, episode steps:  24, steps per second:  64, episode reward: -35.620, mean reward: -1.484 [-32.453,  2.142], mean action: 9.333 [1.000, 21.000],  loss: 0.019537, mae: 0.624722, mean_q: 0.360320, mean_eps: 0.000000
 8647/10000: episode: 270, duration: 0.524s, episode steps:  35, steps per second:  67, episode reward: 33.000, mean reward:  0.943 [-2.471, 32.200], mean action: 11.343 [1.000, 21.000],  loss: 0.019257, mae: 0.649197, mean_q: 0.273482, mean_eps: 0.000000
 8674/10000: episode: 271, duration: 0.430s, episode steps:  27, steps per second:  63, episode reward: 33.000, mean reward:  1.222 [-3.000, 33.000], mean action: 10.667 [1.000, 17.000],  loss: 0.018548, mae: 0.656491, mean_q: 0.239175, mean_eps: 0.000000
 8690/10000: episode: 272, duration: 0.211s, episode steps:  16, steps per second:  76, episode reward: -35.720, mean reward: -2.232 [-32.910,  3.000], mean action: 9.438 [1.000, 21.000],  loss: 0.019559, mae: 0.630590, mean_q: 0.286402, mean_eps: 0.000000
 8706/10000: episode: 273, duration: 0.287s, episode steps:  16, steps per second:  56, episode reward: 44.438, mean reward:  2.777 [-2.093, 32.855], mean action: 6.062 [3.000, 21.000],  loss: 0.017188, mae: 0.622943, mean_q: 0.239481, mean_eps: 0.000000
 8731/10000: episode: 274, duration: 0.357s, episode steps:  25, steps per second:  70, episode reward: -35.270, mean reward: -1.411 [-31.862,  3.002], mean action: 10.240 [1.000, 21.000],  loss: 0.017768, mae: 0.659462, mean_q: 0.155154, mean_eps: 0.000000
 8758/10000: episode: 275, duration: 0.465s, episode steps:  27, steps per second:  58, episode reward: 32.525, mean reward:  1.205 [-2.431, 32.435], mean action: 6.074 [0.000, 21.000],  loss: 0.015437, mae: 0.651984, mean_q: 0.172402, mean_eps: 0.000000
 8778/10000: episode: 276, duration: 0.520s, episode steps:  20, steps per second:  38, episode reward: 38.720, mean reward:  1.936 [-2.413, 32.630], mean action: 5.750 [1.000, 21.000],  loss: 0.012866, mae: 0.599998, mean_q: 0.260621, mean_eps: 0.000000
 8801/10000: episode: 277, duration: 0.317s, episode steps:  23, steps per second:  73, episode reward: 35.270, mean reward:  1.533 [-2.901, 32.179], mean action: 5.696 [0.000, 17.000],  loss: 0.016940, mae: 0.591252, mean_q: 0.329558, mean_eps: 0.000000
 8834/10000: episode: 278, duration: 0.553s, episode steps:  33, steps per second:  60, episode reward: 32.041, mean reward:  0.971 [-2.224, 32.110], mean action: 6.879 [1.000, 17.000],  loss: 0.015669, mae: 0.602227, mean_q: 0.305982, mean_eps: 0.000000
 8863/10000: episode: 279, duration: 0.419s, episode steps:  29, steps per second:  69, episode reward: 38.543, mean reward:  1.329 [-2.534, 32.120], mean action: 3.828 [0.000, 17.000],  loss: 0.018657, mae: 0.655217, mean_q: 0.221525, mean_eps: 0.000000
 8883/10000: episode: 280, duration: 0.333s, episode steps:  20, steps per second:  60, episode reward: 36.000, mean reward:  1.800 [-2.152, 32.240], mean action: 7.100 [0.000, 16.000],  loss: 0.016754, mae: 0.636296, mean_q: 0.241562, mean_eps: 0.000000
 8914/10000: episode: 281, duration: 0.502s, episode steps:  31, steps per second:  62, episode reward: -38.780, mean reward: -1.251 [-32.249,  2.679], mean action: 10.903 [0.000, 21.000],  loss: 0.019636, mae: 0.609113, mean_q: 0.303303, mean_eps: 0.000000
 8934/10000: episode: 282, duration: 0.290s, episode steps:  20, steps per second:  69, episode reward: 35.567, mean reward:  1.778 [-3.000, 32.741], mean action: 6.200 [0.000, 17.000],  loss: 0.015360, mae: 0.570263, mean_q: 0.301920, mean_eps: 0.000000
 8959/10000: episode: 283, duration: 0.363s, episode steps:  25, steps per second:  69, episode reward: -41.380, mean reward: -1.655 [-32.029,  2.200], mean action: 7.280 [0.000, 17.000],  loss: 0.018413, mae: 0.620785, mean_q: 0.215559, mean_eps: 0.000000
 8983/10000: episode: 284, duration: 0.393s, episode steps:  24, steps per second:  61, episode reward: 35.601, mean reward:  1.483 [-2.457, 32.190], mean action: 5.833 [0.000, 17.000],  loss: 0.017540, mae: 0.564669, mean_q: 0.388316, mean_eps: 0.000000
 8998/10000: episode: 285, duration: 0.226s, episode steps:  15, steps per second:  66, episode reward: 40.859, mean reward:  2.724 [-2.658, 32.344], mean action: 5.667 [0.000, 17.000],  loss: 0.015047, mae: 0.569501, mean_q: 0.358404, mean_eps: 0.000000
 9032/10000: episode: 286, duration: 0.556s, episode steps:  34, steps per second:  61, episode reward: -35.440, mean reward: -1.042 [-31.859,  2.425], mean action: 5.118 [0.000, 21.000],  loss: 0.019217, mae: 0.586255, mean_q: 0.330143, mean_eps: 0.000000
 9064/10000: episode: 287, duration: 0.511s, episode steps:  32, steps per second:  63, episode reward: 37.834, mean reward:  1.182 [-2.320, 32.324], mean action: 6.625 [0.000, 21.000],  loss: 0.014221, mae: 0.545659, mean_q: 0.383578, mean_eps: 0.000000
 9091/10000: episode: 288, duration: 0.423s, episode steps:  27, steps per second:  64, episode reward: 35.918, mean reward:  1.330 [-2.808, 33.000], mean action: 6.185 [0.000, 17.000],  loss: 0.018303, mae: 0.610979, mean_q: 0.292739, mean_eps: 0.000000
 9110/10000: episode: 289, duration: 0.308s, episode steps:  19, steps per second:  62, episode reward: 38.754, mean reward:  2.040 [-2.287, 31.774], mean action: 4.263 [0.000, 17.000],  loss: 0.017896, mae: 0.617688, mean_q: 0.250810, mean_eps: 0.000000
 9134/10000: episode: 290, duration: 0.360s, episode steps:  24, steps per second:  67, episode reward: -38.480, mean reward: -1.603 [-31.923,  2.904], mean action: 9.833 [1.000, 17.000],  loss: 0.020073, mae: 0.630243, mean_q: 0.246776, mean_eps: 0.000000
 9166/10000: episode: 291, duration: 0.468s, episode steps:  32, steps per second:  68, episode reward: 39.000, mean reward:  1.219 [-2.222, 32.200], mean action: 9.406 [0.000, 21.000],  loss: 0.019082, mae: 0.596194, mean_q: 0.297936, mean_eps: 0.000000
 9211/10000: episode: 292, duration: 0.637s, episode steps:  45, steps per second:  71, episode reward: -35.220, mean reward: -0.783 [-32.505,  2.930], mean action: 11.911 [1.000, 21.000],  loss: 0.016078, mae: 0.584097, mean_q: 0.314885, mean_eps: 0.000000
 9238/10000: episode: 293, duration: 0.365s, episode steps:  27, steps per second:  74, episode reward: -32.380, mean reward: -1.199 [-31.859,  2.657], mean action: 10.630 [0.000, 21.000],  loss: 0.014167, mae: 0.565620, mean_q: 0.305692, mean_eps: 0.000000
 9277/10000: episode: 294, duration: 0.597s, episode steps:  39, steps per second:  65, episode reward: -35.680, mean reward: -0.915 [-32.468,  2.343], mean action: 7.872 [0.000, 17.000],  loss: 0.015461, mae: 0.596492, mean_q: 0.255605, mean_eps: 0.000000
 9305/10000: episode: 295, duration: 0.390s, episode steps:  28, steps per second:  72, episode reward: 32.208, mean reward:  1.150 [-2.487, 32.020], mean action: 6.286 [0.000, 17.000],  loss: 0.019762, mae: 0.603804, mean_q: 0.305557, mean_eps: 0.000000
 9328/10000: episode: 296, duration: 0.321s, episode steps:  23, steps per second:  72, episode reward: 38.208, mean reward:  1.661 [-2.469, 33.000], mean action: 4.478 [0.000, 16.000],  loss: 0.015605, mae: 0.653619, mean_q: 0.184344, mean_eps: 0.000000
 9388/10000: episode: 297, duration: 0.861s, episode steps:  60, steps per second:  70, episode reward: -38.150, mean reward: -0.636 [-32.182,  2.230], mean action: 11.317 [3.000, 21.000],  loss: 0.017207, mae: 0.585194, mean_q: 0.337628, mean_eps: 0.000000
 9411/10000: episode: 298, duration: 0.310s, episode steps:  23, steps per second:  74, episode reward: 38.126, mean reward:  1.658 [-2.209, 32.340], mean action: 4.000 [0.000, 17.000],  loss: 0.017413, mae: 0.623009, mean_q: 0.255477, mean_eps: 0.000000
 9431/10000: episode: 299, duration: 0.305s, episode steps:  20, steps per second:  66, episode reward: 37.710, mean reward:  1.886 [-2.286, 32.620], mean action: 5.250 [1.000, 17.000],  loss: 0.017608, mae: 0.629524, mean_q: 0.214985, mean_eps: 0.000000
 9451/10000: episode: 300, duration: 0.249s, episode steps:  20, steps per second:  80, episode reward: 35.706, mean reward:  1.785 [-3.000, 32.706], mean action: 6.100 [1.000, 17.000],  loss: 0.016908, mae: 0.660077, mean_q: 0.181334, mean_eps: 0.000000
 9477/10000: episode: 301, duration: 0.540s, episode steps:  26, steps per second:  48, episode reward: 38.708, mean reward:  1.489 [-2.622, 32.130], mean action: 4.192 [1.000, 16.000],  loss: 0.016221, mae: 0.584263, mean_q: 0.339785, mean_eps: 0.000000
 9506/10000: episode: 302, duration: 0.473s, episode steps:  29, steps per second:  61, episode reward: 32.547, mean reward:  1.122 [-3.000, 32.530], mean action: 7.724 [0.000, 21.000],  loss: 0.018725, mae: 0.626144, mean_q: 0.272601, mean_eps: 0.000000
 9531/10000: episode: 303, duration: 0.361s, episode steps:  25, steps per second:  69, episode reward: 35.641, mean reward:  1.426 [-2.475, 32.120], mean action: 6.600 [0.000, 17.000],  loss: 0.017410, mae: 0.638286, mean_q: 0.237003, mean_eps: 0.000000
 9565/10000: episode: 304, duration: 0.518s, episode steps:  34, steps per second:  66, episode reward: -35.140, mean reward: -1.034 [-32.075,  2.241], mean action: 4.765 [1.000, 17.000],  loss: 0.017635, mae: 0.615444, mean_q: 0.279658, mean_eps: 0.000000
 9588/10000: episode: 305, duration: 0.411s, episode steps:  23, steps per second:  56, episode reward: 33.000, mean reward:  1.435 [-3.000, 32.230], mean action: 9.696 [0.000, 21.000],  loss: 0.018294, mae: 0.604539, mean_q: 0.292874, mean_eps: 0.000000
 9610/10000: episode: 306, duration: 0.316s, episode steps:  22, steps per second:  70, episode reward: 35.320, mean reward:  1.605 [-2.722, 32.620], mean action: 11.273 [0.000, 21.000],  loss: 0.021560, mae: 0.614030, mean_q: 0.308295, mean_eps: 0.000000
 9641/10000: episode: 307, duration: 0.529s, episode steps:  31, steps per second:  59, episode reward: -35.410, mean reward: -1.142 [-31.851,  2.270], mean action: 8.677 [0.000, 21.000],  loss: 0.018895, mae: 0.608437, mean_q: 0.296826, mean_eps: 0.000000
 9666/10000: episode: 308, duration: 0.412s, episode steps:  25, steps per second:  61, episode reward: -32.660, mean reward: -1.306 [-31.725,  2.282], mean action: 9.840 [1.000, 17.000],  loss: 0.018046, mae: 0.573799, mean_q: 0.348619, mean_eps: 0.000000
 9698/10000: episode: 309, duration: 0.491s, episode steps:  32, steps per second:  65, episode reward: -38.260, mean reward: -1.196 [-29.540,  2.142], mean action: 9.906 [0.000, 21.000],  loss: 0.018070, mae: 0.593438, mean_q: 0.278559, mean_eps: 0.000000
 9731/10000: episode: 310, duration: 0.567s, episode steps:  33, steps per second:  58, episode reward: -32.670, mean reward: -0.990 [-31.848,  2.210], mean action: 5.364 [1.000, 17.000],  loss: 0.016006, mae: 0.570092, mean_q: 0.325554, mean_eps: 0.000000
 9777/10000: episode: 311, duration: 0.684s, episode steps:  46, steps per second:  67, episode reward: -35.670, mean reward: -0.775 [-32.016,  2.780], mean action: 4.043 [0.000, 17.000],  loss: 0.017885, mae: 0.613288, mean_q: 0.278767, mean_eps: 0.000000
 9801/10000: episode: 312, duration: 0.315s, episode steps:  24, steps per second:  76, episode reward: 43.878, mean reward:  1.828 [-2.418, 33.000], mean action: 3.500 [0.000, 16.000],  loss: 0.019398, mae: 0.594652, mean_q: 0.314956, mean_eps: 0.000000
 9833/10000: episode: 313, duration: 0.442s, episode steps:  32, steps per second:  72, episode reward: -32.390, mean reward: -1.012 [-31.950,  2.810], mean action: 6.469 [0.000, 17.000],  loss: 0.016520, mae: 0.600866, mean_q: 0.272968, mean_eps: 0.000000
 9858/10000: episode: 314, duration: 0.340s, episode steps:  25, steps per second:  74, episode reward: -38.960, mean reward: -1.558 [-32.157,  2.424], mean action: 9.840 [0.000, 17.000],  loss: 0.018386, mae: 0.620041, mean_q: 0.287180, mean_eps: 0.000000
 9884/10000: episode: 315, duration: 0.437s, episode steps:  26, steps per second:  60, episode reward: 35.531, mean reward:  1.367 [-2.386, 31.891], mean action: 4.385 [0.000, 17.000],  loss: 0.016782, mae: 0.620623, mean_q: 0.240325, mean_eps: 0.000000
 9922/10000: episode: 316, duration: 0.528s, episode steps:  38, steps per second:  72, episode reward: 41.661, mean reward:  1.096 [-2.254, 32.680], mean action: 4.684 [0.000, 16.000],  loss: 0.016386, mae: 0.583488, mean_q: 0.268599, mean_eps: 0.000000
 9957/10000: episode: 317, duration: 0.469s, episode steps:  35, steps per second:  75, episode reward: 35.524, mean reward:  1.015 [-2.454, 32.013], mean action: 8.171 [0.000, 17.000],  loss: 0.017885, mae: 0.607621, mean_q: 0.272165, mean_eps: 0.000000
done, took 141.129 seconds
Results against random player:
DQN Evaluation: 278 victories out of 300 episodes

Results against max player:
DQN Evaluation: 174 victories out of 300 episodes
Training for 10000 steps ...
   26/10000: episode: 1, duration: 0.385s, episode steps:  26, steps per second:  67, episode reward: -41.040, mean reward: -1.578 [-31.766,  2.260], mean action: 7.769 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
