params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 10000 steps ...
   73/10000: episode: 1, duration: 1.698s, episode steps:  73, steps per second:  43, episode reward: -35.450, mean reward: -0.486 [-32.794,  3.059], mean action: 10.137 [3.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 8939/10000: episode: 212, duration: 0.304s, episode steps:  29, steps per second:  95, episode reward: 47.619, mean reward:  1.642 [-0.309, 32.170], mean action: 3.690 [1.000, 15.000],  loss: 0.012731, mae: 0.344893, mean_q: 0.311158, mean_eps: 0.000000
 8966/10000: episode: 213, duration: 0.303s, episode steps:  27, steps per second:  89, episode reward: 36.846, mean reward:  1.365 [-2.780, 32.440], mean action: 4.704 [1.000, 14.000],  loss: 0.011175, mae: 0.337053, mean_q: 0.305512, mean_eps: 0.000000
 8987/10000: episode: 214, duration: 0.231s, episode steps:  21, steps per second:  91, episode reward: 35.971, mean reward:  1.713 [-3.000, 32.420], mean action: 5.238 [1.000, 15.000],  loss: 0.012530, mae: 0.346568, mean_q: 0.292964, mean_eps: 0.000000
 9009/10000: episode: 215, duration: 0.292s, episode steps:  22, steps per second:  75, episode reward: 43.978, mean reward:  1.999 [-2.018, 32.293], mean action: 4.091 [1.000, 15.000],  loss: 0.013168, mae: 0.346249, mean_q: 0.276527, mean_eps: 0.000000
 9052/10000: episode: 216, duration: 0.481s, episode steps:  43, steps per second:  89, episode reward: 42.986, mean reward:  1.000 [-2.203, 32.190], mean action: 5.558 [1.000, 21.000],  loss: 0.014312, mae: 0.365362, mean_q: 0.245390, mean_eps: 0.000000
 9134/10000: episode: 217, duration: 0.943s, episode steps:  82, steps per second:  87, episode reward: -32.080, mean reward: -0.391 [-32.157,  2.190], mean action: 6.695 [3.000, 16.000],  loss: 0.013006, mae: 0.362183, mean_q: 0.275142, mean_eps: 0.000000
 9197/10000: episode: 218, duration: 0.695s, episode steps:  63, steps per second:  91, episode reward: 34.996, mean reward:  0.555 [-2.556, 32.250], mean action: 7.984 [3.000, 17.000],  loss: 0.013165, mae: 0.361969, mean_q: 0.273841, mean_eps: 0.000000
 9236/10000: episode: 219, duration: 0.421s, episode steps:  39, steps per second:  93, episode reward: 44.185, mean reward:  1.133 [-2.183, 32.070], mean action: 2.410 [1.000, 4.000],  loss: 0.013519, mae: 0.353917, mean_q: 0.290710, mean_eps: 0.000000
 9280/10000: episode: 220, duration: 0.457s, episode steps:  44, steps per second:  96, episode reward: 44.289, mean reward:  1.007 [-2.088, 32.310], mean action: 2.091 [1.000, 3.000],  loss: 0.013903, mae: 0.350332, mean_q: 0.324045, mean_eps: 0.000000
 9301/10000: episode: 221, duration: 0.241s, episode steps:  21, steps per second:  87, episode reward: 38.279, mean reward:  1.823 [-2.198, 32.122], mean action: 6.476 [1.000, 20.000],  loss: 0.014448, mae: 0.354534, mean_q: 0.296303, mean_eps: 0.000000
 9329/10000: episode: 222, duration: 0.323s, episode steps:  28, steps per second:  87, episode reward: 41.333, mean reward:  1.476 [-2.926, 32.340], mean action: 3.750 [1.000, 11.000],  loss: 0.013706, mae: 0.354186, mean_q: 0.295497, mean_eps: 0.000000
 9364/10000: episode: 223, duration: 0.361s, episode steps:  35, steps per second:  97, episode reward: 44.276, mean reward:  1.265 [-2.226, 31.881], mean action: 5.229 [1.000, 19.000],  loss: 0.013687, mae: 0.352360, mean_q: 0.287446, mean_eps: 0.000000
 9397/10000: episode: 224, duration: 0.337s, episode steps:  33, steps per second:  98, episode reward: 41.970, mean reward:  1.272 [-2.287, 32.430], mean action: 4.909 [1.000, 17.000],  loss: 0.013308, mae: 0.345652, mean_q: 0.309850, mean_eps: 0.000000
 9436/10000: episode: 225, duration: 0.409s, episode steps:  39, steps per second:  95, episode reward: 34.724, mean reward:  0.890 [-2.416, 31.901], mean action: 4.641 [1.000, 21.000],  loss: 0.015716, mae: 0.364005, mean_q: 0.307641, mean_eps: 0.000000
 9476/10000: episode: 226, duration: 0.407s, episode steps:  40, steps per second:  98, episode reward: 43.032, mean reward:  1.076 [-2.794, 32.434], mean action: 4.925 [1.000, 21.000],  loss: 0.015645, mae: 0.371901, mean_q: 0.315989, mean_eps: 0.000000
 9491/10000: episode: 227, duration: 0.191s, episode steps:  15, steps per second:  79, episode reward: 44.110, mean reward:  2.941 [-2.127, 32.151], mean action: 3.200 [3.000, 6.000],  loss: 0.014798, mae: 0.364122, mean_q: 0.289447, mean_eps: 0.000000
 9519/10000: episode: 228, duration: 0.295s, episode steps:  28, steps per second:  95, episode reward: 39.000, mean reward:  1.393 [-2.538, 32.410], mean action: 3.857 [3.000, 6.000],  loss: 0.013821, mae: 0.361135, mean_q: 0.318099, mean_eps: 0.000000
 9559/10000: episode: 229, duration: 0.428s, episode steps:  40, steps per second:  93, episode reward: 46.971, mean reward:  1.174 [-0.688, 31.920], mean action: 3.825 [3.000, 15.000],  loss: 0.013991, mae: 0.363693, mean_q: 0.260896, mean_eps: 0.000000
 9571/10000: episode: 230, duration: 0.152s, episode steps:  12, steps per second:  79, episode reward: 46.324, mean reward:  3.860 [-0.250, 31.574], mean action: 6.500 [3.000, 15.000],  loss: 0.018658, mae: 0.384333, mean_q: 0.247961, mean_eps: 0.000000
 9620/10000: episode: 231, duration: 0.539s, episode steps:  49, steps per second:  91, episode reward: -32.920, mean reward: -0.672 [-32.864,  2.660], mean action: 5.837 [1.000, 21.000],  loss: 0.014183, mae: 0.353369, mean_q: 0.316849, mean_eps: 0.000000
 9662/10000: episode: 232, duration: 0.440s, episode steps:  42, steps per second:  95, episode reward: 34.543, mean reward:  0.822 [-2.752, 31.945], mean action: 8.571 [1.000, 21.000],  loss: 0.013473, mae: 0.357538, mean_q: 0.298587, mean_eps: 0.000000
 9713/10000: episode: 233, duration: 0.539s, episode steps:  51, steps per second:  95, episode reward: 32.795, mean reward:  0.643 [-3.000, 32.129], mean action: 7.353 [3.000, 21.000],  loss: 0.013589, mae: 0.356801, mean_q: 0.271140, mean_eps: 0.000000
 9744/10000: episode: 234, duration: 0.332s, episode steps:  31, steps per second:  93, episode reward: 41.643, mean reward:  1.343 [-2.904, 32.220], mean action: 3.161 [1.000, 11.000],  loss: 0.012485, mae: 0.342123, mean_q: 0.320318, mean_eps: 0.000000
 9765/10000: episode: 235, duration: 0.232s, episode steps:  21, steps per second:  90, episode reward: 47.015, mean reward:  2.239 [-0.518, 32.680], mean action: 1.905 [1.000, 4.000],  loss: 0.015086, mae: 0.369432, mean_q: 0.313475, mean_eps: 0.000000
 9793/10000: episode: 236, duration: 0.301s, episode steps:  28, steps per second:  93, episode reward: 34.900, mean reward:  1.246 [-3.000, 32.348], mean action: 5.643 [1.000, 15.000],  loss: 0.012619, mae: 0.365386, mean_q: 0.301387, mean_eps: 0.000000
 9834/10000: episode: 237, duration: 0.418s, episode steps:  41, steps per second:  98, episode reward: 35.467, mean reward:  0.865 [-2.566, 32.220], mean action: 4.049 [1.000, 14.000],  loss: 0.012197, mae: 0.355658, mean_q: 0.321485, mean_eps: 0.000000
 9873/10000: episode: 238, duration: 0.408s, episode steps:  39, steps per second:  96, episode reward: 35.196, mean reward:  0.902 [-3.000, 32.900], mean action: 5.179 [1.000, 15.000],  loss: 0.014873, mae: 0.358801, mean_q: 0.325765, mean_eps: 0.000000
 9907/10000: episode: 239, duration: 0.352s, episode steps:  34, steps per second:  96, episode reward: 43.813, mean reward:  1.289 [-2.026, 31.815], mean action: 7.853 [1.000, 16.000],  loss: 0.017300, mae: 0.365605, mean_q: 0.340762, mean_eps: 0.000000
 9936/10000: episode: 240, duration: 0.308s, episode steps:  29, steps per second:  94, episode reward: 38.278, mean reward:  1.320 [-3.000, 32.220], mean action: 5.517 [1.000, 17.000],  loss: 0.013577, mae: 0.350671, mean_q: 0.320413, mean_eps: 0.000000
 9967/10000: episode: 241, duration: 0.342s, episode steps:  31, steps per second:  91, episode reward: 41.124, mean reward:  1.327 [-2.427, 32.120], mean action: 6.194 [1.000, 17.000],  loss: 0.015014, mae: 0.348116, mean_q: 0.343258, mean_eps: 0.000000
done, took 104.005 seconds
Results against random player:
DQN Evaluation: 249 victories out of 300 episodes

Results against max player:
DQN Evaluation: 145 victories out of 300 episodes
