params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 30000 steps ...
    65/30000: episode: 1, duration: 2.119s, episode steps:  65, steps per second:  31, episode reward: -32.270, mean reward: -0.496 [-31.974,  2.810], mean action: 11.138 [3.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 15430/30000: episode: 404, duration: 0.542s, episode steps:  32, steps per second:  59, episode reward: 41.855, mean reward:  1.308 [-3.000, 32.090], mean action: 6.438 [1.000, 16.000],  loss: 0.015623, mae: 0.293744, mean_q: 0.302456, mean_eps: 0.000000
 15452/30000: episode: 405, duration: 0.374s, episode steps:  22, steps per second:  59, episode reward: 44.545, mean reward:  2.025 [-2.069, 31.931], mean action: 2.273 [1.000, 14.000],  loss: 0.012607, mae: 0.281326, mean_q: 0.302595, mean_eps: 0.000000
 15480/30000: episode: 406, duration: 0.518s, episode steps:  28, steps per second:  54, episode reward: 35.558, mean reward:  1.270 [-2.845, 32.120], mean action: 5.429 [1.000, 21.000],  loss: 0.016110, mae: 0.316838, mean_q: 0.266415, mean_eps: 0.000000
 15505/30000: episode: 407, duration: 0.470s, episode steps:  25, steps per second:  53, episode reward: 42.000, mean reward:  1.680 [-2.142, 32.070], mean action: 3.080 [1.000, 11.000],  loss: 0.017163, mae: 0.303997, mean_q: 0.329220, mean_eps: 0.000000
 15532/30000: episode: 408, duration: 0.702s, episode steps:  27, steps per second:  38, episode reward: 43.987, mean reward:  1.629 [-2.443, 31.868], mean action: 4.889 [1.000, 15.000],  loss: 0.017287, mae: 0.315956, mean_q: 0.260494, mean_eps: 0.000000
 15556/30000: episode: 409, duration: 0.459s, episode steps:  24, steps per second:  52, episode reward: 38.042, mean reward:  1.585 [-2.840, 32.316], mean action: 8.250 [1.000, 15.000],  loss: 0.016537, mae: 0.289071, mean_q: 0.330210, mean_eps: 0.000000
 15589/30000: episode: 410, duration: 0.597s, episode steps:  33, steps per second:  55, episode reward: -38.490, mean reward: -1.166 [-32.586,  2.261], mean action: 4.273 [1.000, 16.000],  loss: 0.020102, mae: 0.314520, mean_q: 0.304120, mean_eps: 0.000000
 15609/30000: episode: 411, duration: 0.394s, episode steps:  20, steps per second:  51, episode reward: 43.597, mean reward:  2.180 [-2.039, 34.912], mean action: 5.700 [1.000, 21.000],  loss: 0.015049, mae: 0.296997, mean_q: 0.329669, mean_eps: 0.000000
 15631/30000: episode: 412, duration: 0.466s, episode steps:  22, steps per second:  47, episode reward: 39.000, mean reward:  1.773 [-3.000, 32.030], mean action: 4.045 [1.000, 16.000],  loss: 0.014661, mae: 0.320867, mean_q: 0.262207, mean_eps: 0.000000
 15661/30000: episode: 413, duration: 0.565s, episode steps:  30, steps per second:  53, episode reward: 41.145, mean reward:  1.371 [-2.189, 32.103], mean action: 4.033 [1.000, 15.000],  loss: 0.015282, mae: 0.299985, mean_q: 0.283957, mean_eps: 0.000000
 15716/30000: episode: 414, duration: 1.018s, episode steps:  55, steps per second:  54, episode reward: 37.522, mean reward:  0.682 [-2.567, 32.300], mean action: 3.309 [1.000, 15.000],  loss: 0.016908, mae: 0.296627, mean_q: 0.333610, mean_eps: 0.000000
 15761/30000: episode: 415, duration: 0.738s, episode steps:  45, steps per second:  61, episode reward: 32.840, mean reward:  0.730 [-2.689, 32.300], mean action: 7.556 [3.000, 21.000],  loss: 0.016585, mae: 0.308204, mean_q: 0.296408, mean_eps: 0.000000
 15789/30000: episode: 416, duration: 0.477s, episode steps:  28, steps per second:  59, episode reward: 41.876, mean reward:  1.496 [-2.502, 32.066], mean action: 3.500 [1.000, 15.000],  loss: 0.009941, mae: 0.277313, mean_q: 0.267435, mean_eps: 0.000000
 15804/30000: episode: 417, duration: 0.267s, episode steps:  15, steps per second:  56, episode reward: 47.223, mean reward:  3.148 [-0.218, 32.210], mean action: 1.800 [1.000, 3.000],  loss: 0.013553, mae: 0.290299, mean_q: 0.285346, mean_eps: 0.000000
 15845/30000: episode: 418, duration: 0.753s, episode steps:  41, steps per second:  54, episode reward: 44.662, mean reward:  1.089 [-2.505, 32.044], mean action: 2.854 [1.000, 21.000],  loss: 0.015864, mae: 0.300714, mean_q: 0.350853, mean_eps: 0.000000
 15870/30000: episode: 419, duration: 0.475s, episode steps:  25, steps per second:  53, episode reward: 41.689, mean reward:  1.668 [-2.840, 32.200], mean action: 4.800 [1.000, 14.000],  loss: 0.020430, mae: 0.326987, mean_q: 0.311524, mean_eps: 0.000000
 15908/30000: episode: 420, duration: 0.614s, episode steps:  38, steps per second:  62, episode reward: 41.938, mean reward:  1.104 [-2.263, 32.470], mean action: 3.263 [1.000, 15.000],  loss: 0.014696, mae: 0.294996, mean_q: 0.280444, mean_eps: 0.000000
 15958/30000: episode: 421, duration: 1.003s, episode steps:  50, steps per second:  50, episode reward: 40.615, mean reward:  0.812 [-2.564, 32.020], mean action: 4.660 [1.000, 21.000],  loss: 0.015279, mae: 0.302081, mean_q: 0.270846, mean_eps: 0.000000
 15985/30000: episode: 422, duration: 0.501s, episode steps:  27, steps per second:  54, episode reward: 41.246, mean reward:  1.528 [-2.248, 32.220], mean action: 5.148 [1.000, 21.000],  loss: 0.017835, mae: 0.314733, mean_q: 0.276817, mean_eps: 0.000000
 16013/30000: episode: 423, duration: 0.552s, episode steps:  28, steps per second:  51, episode reward: 41.023, mean reward:  1.465 [-3.000, 31.832], mean action: 7.214 [1.000, 15.000],  loss: 0.015161, mae: 0.306657, mean_q: 0.262425, mean_eps: 0.000000
 16044/30000: episode: 424, duration: 0.555s, episode steps:  31, steps per second:  56, episode reward: 34.926, mean reward:  1.127 [-2.641, 31.953], mean action: 5.548 [0.000, 21.000],  loss: 0.016262, mae: 0.305215, mean_q: 0.308689, mean_eps: 0.000000
 16065/30000: episode: 425, duration: 0.410s, episode steps:  21, steps per second:  51, episode reward: 44.547, mean reward:  2.121 [-2.234, 32.240], mean action: 4.571 [1.000, 15.000],  loss: 0.020114, mae: 0.297061, mean_q: 0.403998, mean_eps: 0.000000
 16092/30000: episode: 426, duration: 0.492s, episode steps:  27, steps per second:  55, episode reward: 33.000, mean reward:  1.222 [-3.000, 33.000], mean action: 4.889 [1.000, 14.000],  loss: 0.016449, mae: 0.290421, mean_q: 0.317143, mean_eps: 0.000000
 16134/30000: episode: 427, duration: 0.762s, episode steps:  42, steps per second:  55, episode reward: -35.500, mean reward: -0.845 [-32.377,  2.180], mean action: 6.738 [1.000, 21.000],  loss: 0.014818, mae: 0.281676, mean_q: 0.338005, mean_eps: 0.000000
 16151/30000: episode: 428, duration: 0.328s, episode steps:  17, steps per second:  52, episode reward: 45.000, mean reward:  2.647 [-2.823, 32.250], mean action: 2.882 [1.000, 21.000],  loss: 0.018140, mae: 0.309067, mean_q: 0.278934, mean_eps: 0.000000
 16177/30000: episode: 429, duration: 0.492s, episode steps:  26, steps per second:  53, episode reward: 44.683, mean reward:  1.719 [-2.698, 32.070], mean action: 1.654 [1.000, 12.000],  loss: 0.017578, mae: 0.311731, mean_q: 0.316864, mean_eps: 0.000000
 16204/30000: episode: 430, duration: 0.474s, episode steps:  27, steps per second:  57, episode reward: 38.326, mean reward:  1.419 [-3.000, 32.010], mean action: 4.778 [1.000, 15.000],  loss: 0.016051, mae: 0.292794, mean_q: 0.338833, mean_eps: 0.000000
 16232/30000: episode: 431, duration: 0.505s, episode steps:  28, steps per second:  55, episode reward: 40.507, mean reward:  1.447 [-2.111, 32.613], mean action: 3.929 [1.000, 15.000],  loss: 0.017109, mae: 0.311225, mean_q: 0.310567, mean_eps: 0.000000
 16254/30000: episode: 432, duration: 0.387s, episode steps:  22, steps per second:  57, episode reward: 38.550, mean reward:  1.752 [-3.000, 32.000], mean action: 4.227 [1.000, 11.000],  loss: 0.014419, mae: 0.292786, mean_q: 0.303122, mean_eps: 0.000000
 16285/30000: episode: 433, duration: 0.624s, episode steps:  31, steps per second:  50, episode reward: 44.059, mean reward:  1.421 [-2.046, 32.088], mean action: 5.226 [1.000, 15.000],  loss: 0.015489, mae: 0.288331, mean_q: 0.298848, mean_eps: 0.000000
 16307/30000: episode: 434, duration: 0.437s, episode steps:  22, steps per second:  50, episode reward: 41.148, mean reward:  1.870 [-2.021, 31.857], mean action: 6.318 [1.000, 15.000],  loss: 0.013138, mae: 0.283553, mean_q: 0.285404, mean_eps: 0.000000
 16356/30000: episode: 435, duration: 0.874s, episode steps:  49, steps per second:  56, episode reward: 35.221, mean reward:  0.719 [-2.947, 32.010], mean action: 4.061 [1.000, 21.000],  loss: 0.017053, mae: 0.290250, mean_q: 0.345704, mean_eps: 0.000000
 16393/30000: episode: 436, duration: 0.710s, episode steps:  37, steps per second:  52, episode reward: 38.396, mean reward:  1.038 [-3.000, 32.195], mean action: 3.784 [1.000, 18.000],  loss: 0.013662, mae: 0.289249, mean_q: 0.303014, mean_eps: 0.000000
 16446/30000: episode: 437, duration: 1.125s, episode steps:  53, steps per second:  47, episode reward: 40.648, mean reward:  0.767 [-2.475, 32.263], mean action: 3.472 [1.000, 15.000],  loss: 0.013630, mae: 0.288826, mean_q: 0.311882, mean_eps: 0.000000
 16482/30000: episode: 438, duration: 0.716s, episode steps:  36, steps per second:  50, episode reward: 35.570, mean reward:  0.988 [-3.000, 32.470], mean action: 6.861 [1.000, 18.000],  loss: 0.017188, mae: 0.288547, mean_q: 0.351586, mean_eps: 0.000000
 16522/30000: episode: 439, duration: 0.685s, episode steps:  40, steps per second:  58, episode reward: 33.000, mean reward:  0.825 [-3.000, 30.060], mean action: 4.575 [1.000, 15.000],  loss: 0.013317, mae: 0.280384, mean_q: 0.286986, mean_eps: 0.000000
 16565/30000: episode: 440, duration: 0.731s, episode steps:  43, steps per second:  59, episode reward: -32.130, mean reward: -0.747 [-32.431,  2.260], mean action: 9.233 [1.000, 21.000],  loss: 0.015862, mae: 0.299806, mean_q: 0.284700, mean_eps: 0.000000
 16599/30000: episode: 441, duration: 0.555s, episode steps:  34, steps per second:  61, episode reward: 32.550, mean reward:  0.957 [-2.876, 32.130], mean action: 4.794 [1.000, 16.000],  loss: 0.013143, mae: 0.289794, mean_q: 0.279986, mean_eps: 0.000000
 16627/30000: episode: 442, duration: 0.491s, episode steps:  28, steps per second:  57, episode reward: 42.000, mean reward:  1.500 [-2.275, 32.170], mean action: 2.143 [0.000, 8.000],  loss: 0.019535, mae: 0.320848, mean_q: 0.263990, mean_eps: 0.000000
 16648/30000: episode: 443, duration: 0.383s, episode steps:  21, steps per second:  55, episode reward: 44.038, mean reward:  2.097 [-2.128, 32.370], mean action: 3.000 [1.000, 8.000],  loss: 0.016971, mae: 0.302836, mean_q: 0.305426, mean_eps: 0.000000
 16674/30000: episode: 444, duration: 0.659s, episode steps:  26, steps per second:  39, episode reward: 35.658, mean reward:  1.371 [-2.664, 31.904], mean action: 8.038 [1.000, 21.000],  loss: 0.013074, mae: 0.277504, mean_q: 0.317639, mean_eps: 0.000000
 16707/30000: episode: 445, duration: 0.723s, episode steps:  33, steps per second:  46, episode reward: 36.000, mean reward:  1.091 [-3.000, 32.320], mean action: 4.758 [1.000, 14.000],  loss: 0.016664, mae: 0.294506, mean_q: 0.351166, mean_eps: 0.000000
 16741/30000: episode: 446, duration: 0.620s, episode steps:  34, steps per second:  55, episode reward: 44.526, mean reward:  1.310 [-2.016, 32.400], mean action: 4.647 [1.000, 21.000],  loss: 0.017100, mae: 0.299483, mean_q: 0.296766, mean_eps: 0.000000
 16753/30000: episode: 447, duration: 0.264s, episode steps:  12, steps per second:  45, episode reward: 47.057, mean reward:  3.921 [-0.604, 32.800], mean action: 8.000 [1.000, 21.000],  loss: 0.016133, mae: 0.301398, mean_q: 0.307409, mean_eps: 0.000000
 16782/30000: episode: 448, duration: 0.538s, episode steps:  29, steps per second:  54, episode reward: 32.187, mean reward:  1.110 [-3.000, 31.812], mean action: 6.034 [0.000, 15.000],  loss: 0.015421, mae: 0.291985, mean_q: 0.308007, mean_eps: 0.000000
 16801/30000: episode: 449, duration: 0.365s, episode steps:  19, steps per second:  52, episode reward: 41.032, mean reward:  2.160 [-2.810, 32.310], mean action: 6.000 [1.000, 17.000],  loss: 0.014803, mae: 0.287113, mean_q: 0.366216, mean_eps: 0.000000
 16833/30000: episode: 450, duration: 0.629s, episode steps:  32, steps per second:  51, episode reward: 36.000, mean reward:  1.125 [-2.303, 32.180], mean action: 4.188 [1.000, 15.000],  loss: 0.014382, mae: 0.301229, mean_q: 0.279086, mean_eps: 0.000000
 16864/30000: episode: 451, duration: 0.643s, episode steps:  31, steps per second:  48, episode reward: 38.967, mean reward:  1.257 [-2.452, 32.100], mean action: 4.194 [1.000, 18.000],  loss: 0.014183, mae: 0.281235, mean_q: 0.328224, mean_eps: 0.000000
 16892/30000: episode: 452, duration: 0.560s, episode steps:  28, steps per second:  50, episode reward: 38.433, mean reward:  1.373 [-2.612, 32.143], mean action: 6.607 [1.000, 15.000],  loss: 0.013926, mae: 0.283737, mean_q: 0.307591, mean_eps: 0.000000
 16927/30000: episode: 453, duration: 0.739s, episode steps:  35, steps per second:  47, episode reward: 40.518, mean reward:  1.158 [-3.000, 31.734], mean action: 2.829 [1.000, 12.000],  loss: 0.015455, mae: 0.304250, mean_q: 0.301411, mean_eps: 0.000000
 16950/30000: episode: 454, duration: 0.447s, episode steps:  23, steps per second:  51, episode reward: 41.426, mean reward:  1.801 [-3.000, 31.871], mean action: 3.478 [1.000, 12.000],  loss: 0.016659, mae: 0.306312, mean_q: 0.298111, mean_eps: 0.000000
 16972/30000: episode: 455, duration: 0.401s, episode steps:  22, steps per second:  55, episode reward: 38.661, mean reward:  1.757 [-3.000, 32.200], mean action: 4.500 [1.000, 11.000],  loss: 0.016412, mae: 0.287553, mean_q: 0.309274, mean_eps: 0.000000
 17010/30000: episode: 456, duration: 0.644s, episode steps:  38, steps per second:  59, episode reward: 35.730, mean reward:  0.940 [-2.777, 31.943], mean action: 3.947 [1.000, 16.000],  loss: 0.014834, mae: 0.291022, mean_q: 0.326814, mean_eps: 0.000000
 17058/30000: episode: 457, duration: 0.830s, episode steps:  48, steps per second:  58, episode reward: 37.704, mean reward:  0.785 [-3.000, 31.456], mean action: 3.583 [1.000, 15.000],  loss: 0.015290, mae: 0.296799, mean_q: 0.283319, mean_eps: 0.000000
 17120/30000: episode: 458, duration: 1.198s, episode steps:  62, steps per second:  52, episode reward: -32.540, mean reward: -0.525 [-32.273,  2.543], mean action: 7.742 [1.000, 17.000],  loss: 0.014959, mae: 0.292504, mean_q: 0.291613, mean_eps: 0.000000
 17151/30000: episode: 459, duration: 0.552s, episode steps:  31, steps per second:  56, episode reward: 38.011, mean reward:  1.226 [-3.000, 32.110], mean action: 3.484 [1.000, 15.000],  loss: 0.015866, mae: 0.290346, mean_q: 0.299326, mean_eps: 0.000000
 17169/30000: episode: 460, duration: 0.331s, episode steps:  18, steps per second:  54, episode reward: 41.798, mean reward:  2.322 [-2.480, 31.998], mean action: 1.778 [1.000, 6.000],  loss: 0.017122, mae: 0.295442, mean_q: 0.294714, mean_eps: 0.000000
 17200/30000: episode: 461, duration: 0.536s, episode steps:  31, steps per second:  58, episode reward: 35.005, mean reward:  1.129 [-2.400, 29.153], mean action: 4.355 [1.000, 15.000],  loss: 0.014279, mae: 0.291003, mean_q: 0.293957, mean_eps: 0.000000
 17247/30000: episode: 462, duration: 0.945s, episode steps:  47, steps per second:  50, episode reward: 42.000, mean reward:  0.894 [-2.644, 32.620], mean action: 2.766 [1.000, 15.000],  loss: 0.016289, mae: 0.311278, mean_q: 0.253871, mean_eps: 0.000000
 17279/30000: episode: 463, duration: 0.585s, episode steps:  32, steps per second:  55, episode reward: -32.090, mean reward: -1.003 [-32.512,  2.240], mean action: 5.062 [1.000, 21.000],  loss: 0.015362, mae: 0.302925, mean_q: 0.261458, mean_eps: 0.000000
 17311/30000: episode: 464, duration: 0.853s, episode steps:  32, steps per second:  38, episode reward: 41.368, mean reward:  1.293 [-2.205, 32.210], mean action: 5.156 [1.000, 16.000],  loss: 0.017443, mae: 0.299209, mean_q: 0.305432, mean_eps: 0.000000
 17340/30000: episode: 465, duration: 0.524s, episode steps:  29, steps per second:  55, episode reward: 39.000, mean reward:  1.345 [-2.710, 29.981], mean action: 4.034 [0.000, 15.000],  loss: 0.016178, mae: 0.293068, mean_q: 0.315395, mean_eps: 0.000000
 17402/30000: episode: 466, duration: 1.094s, episode steps:  62, steps per second:  57, episode reward: 32.860, mean reward:  0.530 [-3.000, 29.640], mean action: 8.645 [1.000, 21.000],  loss: 0.015787, mae: 0.289361, mean_q: 0.305832, mean_eps: 0.000000
 17423/30000: episode: 467, duration: 0.389s, episode steps:  21, steps per second:  54, episode reward: 44.422, mean reward:  2.115 [-2.037, 32.200], mean action: 4.810 [1.000, 15.000],  loss: 0.018545, mae: 0.298381, mean_q: 0.273450, mean_eps: 0.000000
 17462/30000: episode: 468, duration: 0.676s, episode steps:  39, steps per second:  58, episode reward: 41.461, mean reward:  1.063 [-2.191, 32.494], mean action: 4.308 [1.000, 17.000],  loss: 0.017371, mae: 0.283643, mean_q: 0.339870, mean_eps: 0.000000
 17477/30000: episode: 469, duration: 0.312s, episode steps:  15, steps per second:  48, episode reward: 47.351, mean reward:  3.157 [ 0.000, 32.620], mean action: 3.533 [1.000, 17.000],  loss: 0.016390, mae: 0.286316, mean_q: 0.345363, mean_eps: 0.000000
 17501/30000: episode: 470, duration: 0.461s, episode steps:  24, steps per second:  52, episode reward: 38.524, mean reward:  1.605 [-3.000, 32.140], mean action: 4.708 [1.000, 17.000],  loss: 0.014645, mae: 0.279203, mean_q: 0.323636, mean_eps: 0.000000
 17545/30000: episode: 471, duration: 0.849s, episode steps:  44, steps per second:  52, episode reward: -35.030, mean reward: -0.796 [-32.061,  2.360], mean action: 6.136 [0.000, 21.000],  loss: 0.014094, mae: 0.278433, mean_q: 0.292280, mean_eps: 0.000000
 17568/30000: episode: 472, duration: 0.485s, episode steps:  23, steps per second:  47, episode reward: 44.377, mean reward:  1.929 [-2.128, 32.390], mean action: 3.087 [1.000, 16.000],  loss: 0.013609, mae: 0.293458, mean_q: 0.270066, mean_eps: 0.000000
 17583/30000: episode: 473, duration: 0.285s, episode steps:  15, steps per second:  53, episode reward: 39.000, mean reward:  2.600 [-3.000, 32.360], mean action: 6.267 [1.000, 16.000],  loss: 0.018671, mae: 0.297549, mean_q: 0.366675, mean_eps: 0.000000
 17610/30000: episode: 474, duration: 0.506s, episode steps:  27, steps per second:  53, episode reward: 37.777, mean reward:  1.399 [-3.000, 31.922], mean action: 3.963 [1.000, 16.000],  loss: 0.016115, mae: 0.290523, mean_q: 0.314250, mean_eps: 0.000000
 17644/30000: episode: 475, duration: 0.654s, episode steps:  34, steps per second:  52, episode reward: 35.289, mean reward:  1.038 [-2.544, 31.611], mean action: 5.118 [1.000, 21.000],  loss: 0.015275, mae: 0.289573, mean_q: 0.320101, mean_eps: 0.000000
 17677/30000: episode: 476, duration: 0.591s, episode steps:  33, steps per second:  56, episode reward: 38.625, mean reward:  1.170 [-2.360, 32.090], mean action: 3.667 [3.000, 12.000],  loss: 0.018952, mae: 0.300166, mean_q: 0.353004, mean_eps: 0.000000
 17712/30000: episode: 477, duration: 0.583s, episode steps:  35, steps per second:  60, episode reward: 38.013, mean reward:  1.086 [-3.000, 32.123], mean action: 2.429 [1.000, 11.000],  loss: 0.014169, mae: 0.284935, mean_q: 0.324574, mean_eps: 0.000000
 17736/30000: episode: 478, duration: 0.422s, episode steps:  24, steps per second:  57, episode reward: 41.866, mean reward:  1.744 [-2.335, 32.116], mean action: 1.792 [1.000, 11.000],  loss: 0.013932, mae: 0.288602, mean_q: 0.301457, mean_eps: 0.000000
 17763/30000: episode: 479, duration: 0.508s, episode steps:  27, steps per second:  53, episode reward: 43.488, mean reward:  1.611 [-2.259, 32.210], mean action: 3.370 [1.000, 12.000],  loss: 0.015900, mae: 0.298459, mean_q: 0.321886, mean_eps: 0.000000
 17797/30000: episode: 480, duration: 0.622s, episode steps:  34, steps per second:  55, episode reward: 44.646, mean reward:  1.313 [-2.128, 32.293], mean action: 2.559 [1.000, 12.000],  loss: 0.014207, mae: 0.292791, mean_q: 0.326829, mean_eps: 0.000000
 17846/30000: episode: 481, duration: 0.909s, episode steps:  49, steps per second:  54, episode reward: 37.048, mean reward:  0.756 [-3.000, 32.109], mean action: 7.041 [1.000, 21.000],  loss: 0.016178, mae: 0.311598, mean_q: 0.267958, mean_eps: 0.000000
 17953/30000: episode: 482, duration: 1.928s, episode steps: 107, steps per second:  56, episode reward: 32.834, mean reward:  0.307 [-2.460, 32.027], mean action: 15.879 [1.000, 21.000],  loss: 0.015836, mae: 0.300892, mean_q: 0.295388, mean_eps: 0.000000
 17989/30000: episode: 483, duration: 0.798s, episode steps:  36, steps per second:  45, episode reward: 38.095, mean reward:  1.058 [-2.145, 32.780], mean action: 4.056 [1.000, 18.000],  loss: 0.016369, mae: 0.306830, mean_q: 0.286635, mean_eps: 0.000000
 18019/30000: episode: 484, duration: 0.724s, episode steps:  30, steps per second:  41, episode reward: -43.090, mean reward: -1.436 [-32.579,  2.250], mean action: 6.400 [1.000, 14.000],  loss: 0.014811, mae: 0.304325, mean_q: 0.303412, mean_eps: 0.000000
 18055/30000: episode: 485, duration: 0.767s, episode steps:  36, steps per second:  47, episode reward: 40.687, mean reward:  1.130 [-3.000, 31.853], mean action: 4.083 [1.000, 15.000],  loss: 0.014177, mae: 0.303837, mean_q: 0.273491, mean_eps: 0.000000
 18111/30000: episode: 486, duration: 1.113s, episode steps:  56, steps per second:  50, episode reward: 32.641, mean reward:  0.583 [-2.253, 32.390], mean action: 9.679 [1.000, 21.000],  loss: 0.015349, mae: 0.296433, mean_q: 0.309810, mean_eps: 0.000000
 18132/30000: episode: 487, duration: 0.403s, episode steps:  21, steps per second:  52, episode reward: 47.744, mean reward:  2.274 [-0.096, 33.000], mean action: 1.000 [1.000, 1.000],  loss: 0.018105, mae: 0.311696, mean_q: 0.280073, mean_eps: 0.000000
 18187/30000: episode: 488, duration: 1.037s, episode steps:  55, steps per second:  53, episode reward: 41.400, mean reward:  0.753 [-2.468, 32.310], mean action: 5.473 [1.000, 21.000],  loss: 0.015530, mae: 0.294811, mean_q: 0.274269, mean_eps: 0.000000
 18211/30000: episode: 489, duration: 0.446s, episode steps:  24, steps per second:  54, episode reward: 41.533, mean reward:  1.731 [-3.000, 32.100], mean action: 5.125 [1.000, 15.000],  loss: 0.016926, mae: 0.305864, mean_q: 0.305221, mean_eps: 0.000000
 18239/30000: episode: 490, duration: 0.562s, episode steps:  28, steps per second:  50, episode reward: 41.521, mean reward:  1.483 [-2.495, 32.150], mean action: 3.714 [1.000, 16.000],  loss: 0.015520, mae: 0.305110, mean_q: 0.306813, mean_eps: 0.000000
 18261/30000: episode: 491, duration: 0.403s, episode steps:  22, steps per second:  55, episode reward: 38.800, mean reward:  1.764 [-2.614, 32.280], mean action: 4.136 [1.000, 16.000],  loss: 0.017539, mae: 0.324777, mean_q: 0.245556, mean_eps: 0.000000
 18294/30000: episode: 492, duration: 0.656s, episode steps:  33, steps per second:  50, episode reward: 35.231, mean reward:  1.068 [-3.000, 32.800], mean action: 10.576 [1.000, 21.000],  loss: 0.016806, mae: 0.311777, mean_q: 0.273870, mean_eps: 0.000000
 18313/30000: episode: 493, duration: 0.364s, episode steps:  19, steps per second:  52, episode reward: 43.233, mean reward:  2.275 [-2.434, 32.190], mean action: 6.789 [1.000, 21.000],  loss: 0.015131, mae: 0.308139, mean_q: 0.237205, mean_eps: 0.000000
 18335/30000: episode: 494, duration: 0.374s, episode steps:  22, steps per second:  59, episode reward: 38.903, mean reward:  1.768 [-2.679, 32.163], mean action: 3.727 [1.000, 15.000],  loss: 0.015399, mae: 0.304302, mean_q: 0.278746, mean_eps: 0.000000
 18373/30000: episode: 495, duration: 0.692s, episode steps:  38, steps per second:  55, episode reward: 37.896, mean reward:  0.997 [-2.753, 32.210], mean action: 5.684 [1.000, 15.000],  loss: 0.018896, mae: 0.324482, mean_q: 0.268771, mean_eps: 0.000000
 18398/30000: episode: 496, duration: 0.526s, episode steps:  25, steps per second:  48, episode reward: 41.129, mean reward:  1.645 [-2.271, 32.190], mean action: 4.480 [1.000, 15.000],  loss: 0.012691, mae: 0.279991, mean_q: 0.323914, mean_eps: 0.000000
 18429/30000: episode: 497, duration: 0.548s, episode steps:  31, steps per second:  57, episode reward: 38.608, mean reward:  1.245 [-2.625, 32.550], mean action: 4.968 [0.000, 14.000],  loss: 0.014829, mae: 0.292571, mean_q: 0.308346, mean_eps: 0.000000
 18469/30000: episode: 498, duration: 0.691s, episode steps:  40, steps per second:  58, episode reward: 44.083, mean reward:  1.102 [-2.643, 32.090], mean action: 4.025 [1.000, 15.000],  loss: 0.013526, mae: 0.304676, mean_q: 0.254238, mean_eps: 0.000000
 18495/30000: episode: 499, duration: 0.463s, episode steps:  26, steps per second:  56, episode reward: 35.715, mean reward:  1.374 [-2.701, 31.885], mean action: 3.923 [1.000, 12.000],  loss: 0.014484, mae: 0.317830, mean_q: 0.238153, mean_eps: 0.000000
 18525/30000: episode: 500, duration: 0.603s, episode steps:  30, steps per second:  50, episode reward: 44.476, mean reward:  1.483 [-2.288, 32.340], mean action: 4.133 [1.000, 17.000],  loss: 0.012663, mae: 0.288955, mean_q: 0.278205, mean_eps: 0.000000
 18548/30000: episode: 501, duration: 0.460s, episode steps:  23, steps per second:  50, episode reward: 38.640, mean reward:  1.680 [-2.247, 31.894], mean action: 4.435 [1.000, 16.000],  loss: 0.015279, mae: 0.299952, mean_q: 0.293119, mean_eps: 0.000000
 18561/30000: episode: 502, duration: 0.258s, episode steps:  13, steps per second:  50, episode reward: 44.426, mean reward:  3.417 [-2.021, 31.556], mean action: 3.538 [1.000, 11.000],  loss: 0.014438, mae: 0.289697, mean_q: 0.322823, mean_eps: 0.000000
 18612/30000: episode: 503, duration: 0.963s, episode steps:  51, steps per second:  53, episode reward: 34.654, mean reward:  0.679 [-3.000, 32.150], mean action: 5.451 [1.000, 17.000],  loss: 0.015570, mae: 0.310775, mean_q: 0.281075, mean_eps: 0.000000
 18624/30000: episode: 504, duration: 0.245s, episode steps:  12, steps per second:  49, episode reward: 44.023, mean reward:  3.669 [-2.701, 32.250], mean action: 3.750 [3.000, 12.000],  loss: 0.017229, mae: 0.302033, mean_q: 0.355462, mean_eps: 0.000000
 18673/30000: episode: 505, duration: 0.907s, episode steps:  49, steps per second:  54, episode reward: -32.380, mean reward: -0.661 [-31.831,  3.322], mean action: 4.224 [1.000, 12.000],  loss: 0.015291, mae: 0.298419, mean_q: 0.325854, mean_eps: 0.000000
 18693/30000: episode: 506, duration: 0.414s, episode steps:  20, steps per second:  48, episode reward: 45.000, mean reward:  2.250 [-2.500, 32.120], mean action: 1.700 [1.000, 15.000],  loss: 0.013813, mae: 0.297926, mean_q: 0.281450, mean_eps: 0.000000
 18721/30000: episode: 507, duration: 0.539s, episode steps:  28, steps per second:  52, episode reward: 35.201, mean reward:  1.257 [-2.486, 32.070], mean action: 4.643 [1.000, 17.000],  loss: 0.018030, mae: 0.327100, mean_q: 0.287013, mean_eps: 0.000000
 18739/30000: episode: 508, duration: 0.334s, episode steps:  18, steps per second:  54, episode reward: 47.438, mean reward:  2.635 [-0.030, 32.880], mean action: 4.000 [1.000, 14.000],  loss: 0.016135, mae: 0.318795, mean_q: 0.351859, mean_eps: 0.000000
