params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 30000 steps ...
    43/30000: episode: 1, duration: 0.512s, episode steps:  43, steps per second:  84, episode reward: -34.890, mean reward: -0.811 [-32.604,  2.901], mean action: 15.419 [3.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 16877/30000: episode: 484, duration: 0.397s, episode steps:  32, steps per second:  81, episode reward: 44.645, mean reward:  1.395 [-2.268, 32.100], mean action: 2.594 [0.000, 6.000],  loss: 0.014228, mae: 0.277824, mean_q: 0.324040, mean_eps: 0.000000
 16909/30000: episode: 485, duration: 0.366s, episode steps:  32, steps per second:  87, episode reward: 35.031, mean reward:  1.095 [-2.997, 32.740], mean action: 3.812 [0.000, 16.000],  loss: 0.017102, mae: 0.277886, mean_q: 0.402693, mean_eps: 0.000000
 16930/30000: episode: 486, duration: 0.388s, episode steps:  21, steps per second:  54, episode reward: 41.939, mean reward:  1.997 [-2.711, 32.100], mean action: 2.952 [0.000, 12.000],  loss: 0.017123, mae: 0.274622, mean_q: 0.396332, mean_eps: 0.000000
 16947/30000: episode: 487, duration: 0.246s, episode steps:  17, steps per second:  69, episode reward: 42.000, mean reward:  2.471 [-2.232, 30.794], mean action: 1.647 [0.000, 6.000],  loss: 0.017768, mae: 0.284320, mean_q: 0.389256, mean_eps: 0.000000
 16988/30000: episode: 488, duration: 0.417s, episode steps:  41, steps per second:  98, episode reward: 38.039, mean reward:  0.928 [-2.859, 32.081], mean action: 3.049 [0.000, 16.000],  loss: 0.016474, mae: 0.279758, mean_q: 0.410369, mean_eps: 0.000000
 17019/30000: episode: 489, duration: 0.327s, episode steps:  31, steps per second:  95, episode reward: 38.821, mean reward:  1.252 [-2.312, 32.270], mean action: 2.935 [0.000, 12.000],  loss: 0.014683, mae: 0.289291, mean_q: 0.330509, mean_eps: 0.000000
 17051/30000: episode: 490, duration: 0.423s, episode steps:  32, steps per second:  76, episode reward: 46.806, mean reward:  1.463 [-0.226, 32.080], mean action: 1.594 [0.000, 10.000],  loss: 0.019279, mae: 0.308739, mean_q: 0.328919, mean_eps: 0.000000
 17081/30000: episode: 491, duration: 0.443s, episode steps:  30, steps per second:  68, episode reward: 38.472, mean reward:  1.282 [-2.732, 32.040], mean action: 1.367 [0.000, 6.000],  loss: 0.016427, mae: 0.273291, mean_q: 0.400777, mean_eps: 0.000000
 17099/30000: episode: 492, duration: 0.268s, episode steps:  18, steps per second:  67, episode reward: 44.182, mean reward:  2.455 [-2.753, 32.501], mean action: 1.444 [0.000, 6.000],  loss: 0.015402, mae: 0.274295, mean_q: 0.426031, mean_eps: 0.000000
 17122/30000: episode: 493, duration: 0.263s, episode steps:  23, steps per second:  87, episode reward: 38.505, mean reward:  1.674 [-2.543, 31.834], mean action: 3.435 [0.000, 16.000],  loss: 0.021529, mae: 0.297889, mean_q: 0.408001, mean_eps: 0.000000
 17142/30000: episode: 494, duration: 0.245s, episode steps:  20, steps per second:  82, episode reward: 44.189, mean reward:  2.209 [-2.142, 32.380], mean action: 2.250 [1.000, 6.000],  loss: 0.017104, mae: 0.280274, mean_q: 0.407825, mean_eps: 0.000000
 17175/30000: episode: 495, duration: 0.714s, episode steps:  33, steps per second:  46, episode reward: 36.000, mean reward:  1.091 [-3.000, 32.810], mean action: 3.121 [0.000, 16.000],  loss: 0.021437, mae: 0.296956, mean_q: 0.433864, mean_eps: 0.000000
 17198/30000: episode: 496, duration: 0.433s, episode steps:  23, steps per second:  53, episode reward: 44.280, mean reward:  1.925 [-2.159, 31.920], mean action: 2.913 [0.000, 7.000],  loss: 0.019219, mae: 0.286077, mean_q: 0.434116, mean_eps: 0.000000
 17222/30000: episode: 497, duration: 0.269s, episode steps:  24, steps per second:  89, episode reward: 38.550, mean reward:  1.606 [-2.656, 32.020], mean action: 1.042 [0.000, 4.000],  loss: 0.020628, mae: 0.286180, mean_q: 0.443769, mean_eps: 0.000000
 17348/30000: episode: 498, duration: 1.666s, episode steps: 126, steps per second:  76, episode reward: -32.170, mean reward: -0.255 [-31.711,  3.059], mean action: 5.262 [0.000, 17.000],  loss: 0.018248, mae: 0.284317, mean_q: 0.399435, mean_eps: 0.000000
 17382/30000: episode: 499, duration: 0.385s, episode steps:  34, steps per second:  88, episode reward: 35.513, mean reward:  1.044 [-3.000, 32.223], mean action: 3.706 [0.000, 16.000],  loss: 0.015836, mae: 0.271067, mean_q: 0.388895, mean_eps: 0.000000
 17438/30000: episode: 500, duration: 0.573s, episode steps:  56, steps per second:  98, episode reward: 39.000, mean reward:  0.696 [-2.351, 32.110], mean action: 1.554 [0.000, 12.000],  loss: 0.016493, mae: 0.275030, mean_q: 0.425761, mean_eps: 0.000000
 17470/30000: episode: 501, duration: 0.333s, episode steps:  32, steps per second:  96, episode reward: 39.000, mean reward:  1.219 [-2.919, 32.300], mean action: 1.719 [0.000, 7.000],  loss: 0.017355, mae: 0.279165, mean_q: 0.419543, mean_eps: 0.000000
 17502/30000: episode: 502, duration: 0.342s, episode steps:  32, steps per second:  94, episode reward: 38.137, mean reward:  1.192 [-2.481, 34.430], mean action: 1.781 [1.000, 4.000],  loss: 0.014699, mae: 0.274510, mean_q: 0.388728, mean_eps: 0.000000
 17531/30000: episode: 503, duration: 0.299s, episode steps:  29, steps per second:  97, episode reward: 38.636, mean reward:  1.332 [-2.610, 32.485], mean action: 1.276 [0.000, 6.000],  loss: 0.017800, mae: 0.279078, mean_q: 0.424222, mean_eps: 0.000000
 17560/30000: episode: 504, duration: 0.312s, episode steps:  29, steps per second:  93, episode reward: 38.439, mean reward:  1.325 [-2.415, 32.120], mean action: 2.828 [0.000, 6.000],  loss: 0.017375, mae: 0.278051, mean_q: 0.424244, mean_eps: 0.000000
 17591/30000: episode: 505, duration: 0.327s, episode steps:  31, steps per second:  95, episode reward: 42.000, mean reward:  1.355 [-2.270, 32.870], mean action: 2.258 [1.000, 8.000],  loss: 0.014738, mae: 0.263441, mean_q: 0.378385, mean_eps: 0.000000
 17622/30000: episode: 506, duration: 0.325s, episode steps:  31, steps per second:  95, episode reward: 41.053, mean reward:  1.324 [-2.711, 31.223], mean action: 1.065 [0.000, 6.000],  loss: 0.018933, mae: 0.282541, mean_q: 0.430139, mean_eps: 0.000000
 17645/30000: episode: 507, duration: 0.240s, episode steps:  23, steps per second:  96, episode reward: 36.000, mean reward:  1.565 [-3.000, 32.340], mean action: 2.435 [0.000, 6.000],  loss: 0.013684, mae: 0.255276, mean_q: 0.417956, mean_eps: 0.000000
 17670/30000: episode: 508, duration: 0.266s, episode steps:  25, steps per second:  94, episode reward: 43.983, mean reward:  1.759 [-2.343, 32.370], mean action: 2.120 [0.000, 6.000],  loss: 0.018355, mae: 0.293147, mean_q: 0.361849, mean_eps: 0.000000
 17691/30000: episode: 509, duration: 0.229s, episode steps:  21, steps per second:  92, episode reward: 41.369, mean reward:  1.970 [-2.900, 32.064], mean action: 1.238 [0.000, 4.000],  loss: 0.014724, mae: 0.276163, mean_q: 0.398583, mean_eps: 0.000000
 17718/30000: episode: 510, duration: 0.281s, episode steps:  27, steps per second:  96, episode reward: 33.000, mean reward:  1.222 [-2.635, 32.230], mean action: 3.111 [0.000, 16.000],  loss: 0.016577, mae: 0.269098, mean_q: 0.443648, mean_eps: 0.000000
 17762/30000: episode: 511, duration: 1.064s, episode steps:  44, steps per second:  41, episode reward: -32.680, mean reward: -0.743 [-32.208,  2.500], mean action: 4.568 [0.000, 17.000],  loss: 0.018470, mae: 0.279746, mean_q: 0.426356, mean_eps: 0.000000
 17788/30000: episode: 512, duration: 0.659s, episode steps:  26, steps per second:  39, episode reward: 41.591, mean reward:  1.600 [-2.753, 32.330], mean action: 2.962 [0.000, 15.000],  loss: 0.018699, mae: 0.271750, mean_q: 0.439766, mean_eps: 0.000000
 17819/30000: episode: 513, duration: 0.369s, episode steps:  31, steps per second:  84, episode reward: 38.579, mean reward:  1.244 [-2.568, 31.659], mean action: 2.000 [0.000, 15.000],  loss: 0.015875, mae: 0.260627, mean_q: 0.388341, mean_eps: 0.000000
 17845/30000: episode: 514, duration: 0.282s, episode steps:  26, steps per second:  92, episode reward: 44.458, mean reward:  1.710 [-2.280, 32.500], mean action: 2.808 [0.000, 12.000],  loss: 0.016212, mae: 0.257934, mean_q: 0.424889, mean_eps: 0.000000
 17901/30000: episode: 515, duration: 0.952s, episode steps:  56, steps per second:  59, episode reward: 32.419, mean reward:  0.579 [-2.381, 32.040], mean action: 4.429 [0.000, 16.000],  loss: 0.016156, mae: 0.260336, mean_q: 0.402699, mean_eps: 0.000000
 17925/30000: episode: 516, duration: 0.282s, episode steps:  24, steps per second:  85, episode reward: 43.435, mean reward:  1.810 [-2.498, 31.702], mean action: 1.917 [0.000, 6.000],  loss: 0.017478, mae: 0.281460, mean_q: 0.344734, mean_eps: 0.000000
 17952/30000: episode: 517, duration: 0.409s, episode steps:  27, steps per second:  66, episode reward: 35.868, mean reward:  1.328 [-2.455, 31.898], mean action: 2.926 [0.000, 17.000],  loss: 0.016118, mae: 0.271859, mean_q: 0.356781, mean_eps: 0.000000
 17984/30000: episode: 518, duration: 0.366s, episode steps:  32, steps per second:  87, episode reward: 38.626, mean reward:  1.207 [-3.000, 32.426], mean action: 2.156 [0.000, 10.000],  loss: 0.016798, mae: 0.274044, mean_q: 0.418030, mean_eps: 0.000000
 18009/30000: episode: 519, duration: 0.315s, episode steps:  25, steps per second:  79, episode reward: 42.000, mean reward:  1.680 [-2.348, 32.640], mean action: 1.520 [0.000, 4.000],  loss: 0.016753, mae: 0.281922, mean_q: 0.394066, mean_eps: 0.000000
 18037/30000: episode: 520, duration: 0.293s, episode steps:  28, steps per second:  96, episode reward: 39.000, mean reward:  1.393 [-2.391, 32.010], mean action: 3.357 [0.000, 15.000],  loss: 0.015036, mae: 0.269093, mean_q: 0.401160, mean_eps: 0.000000
 18072/30000: episode: 521, duration: 0.532s, episode steps:  35, steps per second:  66, episode reward: 44.422, mean reward:  1.269 [-2.289, 32.030], mean action: 2.857 [1.000, 12.000],  loss: 0.016245, mae: 0.285463, mean_q: 0.352006, mean_eps: 0.000000
 18093/30000: episode: 522, duration: 0.268s, episode steps:  21, steps per second:  78, episode reward: 42.000, mean reward:  2.000 [-2.680, 32.270], mean action: 2.381 [0.000, 12.000],  loss: 0.018273, mae: 0.293980, mean_q: 0.354991, mean_eps: 0.000000
 18126/30000: episode: 523, duration: 0.545s, episode steps:  33, steps per second:  61, episode reward: 41.854, mean reward:  1.268 [-2.175, 32.055], mean action: 1.636 [0.000, 18.000],  loss: 0.013175, mae: 0.262816, mean_q: 0.364116, mean_eps: 0.000000
 18151/30000: episode: 524, duration: 0.450s, episode steps:  25, steps per second:  56, episode reward: 33.000, mean reward:  1.320 [-3.000, 32.390], mean action: 2.080 [0.000, 3.000],  loss: 0.016724, mae: 0.278430, mean_q: 0.380235, mean_eps: 0.000000
 18175/30000: episode: 525, duration: 0.785s, episode steps:  24, steps per second:  31, episode reward: 44.092, mean reward:  1.837 [-2.030, 32.010], mean action: 2.250 [0.000, 6.000],  loss: 0.020989, mae: 0.301418, mean_q: 0.354813, mean_eps: 0.000000
 18207/30000: episode: 526, duration: 0.547s, episode steps:  32, steps per second:  59, episode reward: 39.000, mean reward:  1.219 [-2.146, 32.020], mean action: 2.688 [0.000, 15.000],  loss: 0.019200, mae: 0.281336, mean_q: 0.384333, mean_eps: 0.000000
 18261/30000: episode: 527, duration: 1.116s, episode steps:  54, steps per second:  48, episode reward: 32.399, mean reward:  0.600 [-3.000, 32.080], mean action: 2.019 [0.000, 15.000],  loss: 0.017514, mae: 0.294857, mean_q: 0.332347, mean_eps: 0.000000
 18297/30000: episode: 528, duration: 0.509s, episode steps:  36, steps per second:  71, episode reward: 39.000, mean reward:  1.083 [-2.489, 32.300], mean action: 3.333 [0.000, 17.000],  loss: 0.017823, mae: 0.275851, mean_q: 0.442915, mean_eps: 0.000000
 18350/30000: episode: 529, duration: 0.533s, episode steps:  53, steps per second:  99, episode reward: 42.000, mean reward:  0.792 [-2.219, 33.000], mean action: 0.962 [0.000, 3.000],  loss: 0.017176, mae: 0.285735, mean_q: 0.348147, mean_eps: 0.000000
 18373/30000: episode: 530, duration: 0.247s, episode steps:  23, steps per second:  93, episode reward: 43.969, mean reward:  1.912 [-2.530, 32.030], mean action: 3.304 [0.000, 15.000],  loss: 0.017644, mae: 0.268308, mean_q: 0.396365, mean_eps: 0.000000
 18404/30000: episode: 531, duration: 0.330s, episode steps:  31, steps per second:  94, episode reward: 38.575, mean reward:  1.244 [-2.241, 32.130], mean action: 3.516 [0.000, 15.000],  loss: 0.013938, mae: 0.255170, mean_q: 0.388994, mean_eps: 0.000000
 18430/30000: episode: 532, duration: 0.287s, episode steps:  26, steps per second:  91, episode reward: 38.671, mean reward:  1.487 [-2.181, 32.030], mean action: 1.308 [0.000, 4.000],  loss: 0.020370, mae: 0.290048, mean_q: 0.386171, mean_eps: 0.000000
 18449/30000: episode: 533, duration: 0.208s, episode steps:  19, steps per second:  91, episode reward: 38.852, mean reward:  2.045 [-2.452, 32.142], mean action: 2.263 [0.000, 12.000],  loss: 0.020743, mae: 0.296912, mean_q: 0.373234, mean_eps: 0.000000
 18475/30000: episode: 534, duration: 0.280s, episode steps:  26, steps per second:  93, episode reward: 39.000, mean reward:  1.500 [-2.928, 32.250], mean action: 1.846 [0.000, 12.000],  loss: 0.017276, mae: 0.269471, mean_q: 0.421397, mean_eps: 0.000000
 18501/30000: episode: 535, duration: 0.278s, episode steps:  26, steps per second:  94, episode reward: 38.348, mean reward:  1.475 [-3.000, 31.498], mean action: 2.538 [0.000, 6.000],  loss: 0.018183, mae: 0.283254, mean_q: 0.391274, mean_eps: 0.000000
 18523/30000: episode: 536, duration: 0.237s, episode steps:  22, steps per second:  93, episode reward: 38.706, mean reward:  1.759 [-3.000, 32.357], mean action: 2.909 [0.000, 16.000],  loss: 0.018047, mae: 0.285441, mean_q: 0.375066, mean_eps: 0.000000
 18554/30000: episode: 537, duration: 0.318s, episode steps:  31, steps per second:  97, episode reward: 40.335, mean reward:  1.301 [-2.729, 32.080], mean action: 4.677 [0.000, 16.000],  loss: 0.020862, mae: 0.287772, mean_q: 0.458636, mean_eps: 0.000000
 18586/30000: episode: 538, duration: 0.343s, episode steps:  32, steps per second:  93, episode reward: 39.000, mean reward:  1.219 [-2.346, 32.440], mean action: 3.375 [0.000, 16.000],  loss: 0.018420, mae: 0.284141, mean_q: 0.389136, mean_eps: 0.000000
 18606/30000: episode: 539, duration: 0.210s, episode steps:  20, steps per second:  95, episode reward: 41.765, mean reward:  2.088 [-2.211, 32.070], mean action: 2.000 [0.000, 16.000],  loss: 0.017935, mae: 0.274130, mean_q: 0.392574, mean_eps: 0.000000
 18626/30000: episode: 540, duration: 0.217s, episode steps:  20, steps per second:  92, episode reward: 46.204, mean reward:  2.310 [-0.402, 32.340], mean action: 3.000 [0.000, 6.000],  loss: 0.013824, mae: 0.255595, mean_q: 0.429814, mean_eps: 0.000000
 18659/30000: episode: 541, duration: 0.337s, episode steps:  33, steps per second:  98, episode reward: 32.510, mean reward:  0.985 [-3.000, 31.964], mean action: 3.061 [0.000, 16.000],  loss: 0.016168, mae: 0.268554, mean_q: 0.433044, mean_eps: 0.000000
 18685/30000: episode: 542, duration: 0.293s, episode steps:  26, steps per second:  89, episode reward: 38.034, mean reward:  1.463 [-3.000, 32.040], mean action: 3.231 [0.000, 16.000],  loss: 0.015494, mae: 0.272025, mean_q: 0.375321, mean_eps: 0.000000
 18720/30000: episode: 543, duration: 0.354s, episode steps:  35, steps per second:  99, episode reward: 38.008, mean reward:  1.086 [-2.154, 32.382], mean action: 2.143 [0.000, 12.000],  loss: 0.019276, mae: 0.288817, mean_q: 0.420134, mean_eps: 0.000000
 18759/30000: episode: 544, duration: 0.418s, episode steps:  39, steps per second:  93, episode reward: 38.119, mean reward:  0.977 [-2.116, 32.070], mean action: 2.179 [0.000, 6.000],  loss: 0.016670, mae: 0.271729, mean_q: 0.400654, mean_eps: 0.000000
 18783/30000: episode: 545, duration: 0.255s, episode steps:  24, steps per second:  94, episode reward: 38.309, mean reward:  1.596 [-2.262, 31.589], mean action: 3.792 [1.000, 16.000],  loss: 0.019064, mae: 0.284381, mean_q: 0.411208, mean_eps: 0.000000
 18812/30000: episode: 546, duration: 0.304s, episode steps:  29, steps per second:  95, episode reward: 35.614, mean reward:  1.228 [-2.909, 32.260], mean action: 3.690 [0.000, 18.000],  loss: 0.015703, mae: 0.276139, mean_q: 0.400005, mean_eps: 0.000000
 18839/30000: episode: 547, duration: 0.286s, episode steps:  27, steps per second:  95, episode reward: 44.306, mean reward:  1.641 [-2.384, 31.868], mean action: 2.185 [1.000, 3.000],  loss: 0.018118, mae: 0.289689, mean_q: 0.440930, mean_eps: 0.000000
 18868/30000: episode: 548, duration: 0.296s, episode steps:  29, steps per second:  98, episode reward: 32.548, mean reward:  1.122 [-3.000, 31.628], mean action: 2.241 [0.000, 16.000],  loss: 0.016196, mae: 0.288691, mean_q: 0.376225, mean_eps: 0.000000
 18889/30000: episode: 549, duration: 0.238s, episode steps:  21, steps per second:  88, episode reward: 41.289, mean reward:  1.966 [-3.000, 32.301], mean action: 3.286 [0.000, 15.000],  loss: 0.019837, mae: 0.311207, mean_q: 0.352453, mean_eps: 0.000000
 18932/30000: episode: 550, duration: 0.598s, episode steps:  43, steps per second:  72, episode reward: 37.257, mean reward:  0.866 [-3.000, 31.943], mean action: 3.000 [0.000, 16.000],  loss: 0.019406, mae: 0.300236, mean_q: 0.382896, mean_eps: 0.000000
 18966/30000: episode: 551, duration: 0.483s, episode steps:  34, steps per second:  70, episode reward: 41.027, mean reward:  1.207 [-2.569, 31.914], mean action: 2.324 [0.000, 6.000],  loss: 0.018256, mae: 0.299547, mean_q: 0.434349, mean_eps: 0.000000
 18988/30000: episode: 552, duration: 0.247s, episode steps:  22, steps per second:  89, episode reward: 44.658, mean reward:  2.030 [-2.228, 31.845], mean action: 2.591 [0.000, 4.000],  loss: 0.018047, mae: 0.297285, mean_q: 0.393151, mean_eps: 0.000000
 19007/30000: episode: 553, duration: 0.207s, episode steps:  19, steps per second:  92, episode reward: 42.000, mean reward:  2.211 [-2.316, 32.010], mean action: 3.000 [1.000, 4.000],  loss: 0.014719, mae: 0.275430, mean_q: 0.365609, mean_eps: 0.000000
 19040/30000: episode: 554, duration: 0.830s, episode steps:  33, steps per second:  40, episode reward: 32.748, mean reward:  0.992 [-3.000, 32.550], mean action: 2.182 [0.000, 12.000],  loss: 0.019166, mae: 0.300266, mean_q: 0.376336, mean_eps: 0.000000
 19060/30000: episode: 555, duration: 0.431s, episode steps:  20, steps per second:  46, episode reward: 41.278, mean reward:  2.064 [-2.886, 32.250], mean action: 4.000 [0.000, 12.000],  loss: 0.023387, mae: 0.313501, mean_q: 0.430787, mean_eps: 0.000000
 19080/30000: episode: 556, duration: 0.297s, episode steps:  20, steps per second:  67, episode reward: 44.106, mean reward:  2.205 [-2.693, 32.100], mean action: 1.250 [0.000, 6.000],  loss: 0.019606, mae: 0.294571, mean_q: 0.447358, mean_eps: 0.000000
 19096/30000: episode: 557, duration: 0.569s, episode steps:  16, steps per second:  28, episode reward: 42.998, mean reward:  2.687 [-2.806, 32.743], mean action: 6.125 [0.000, 15.000],  loss: 0.014693, mae: 0.275305, mean_q: 0.378189, mean_eps: 0.000000
 19122/30000: episode: 558, duration: 0.851s, episode steps:  26, steps per second:  31, episode reward: 44.004, mean reward:  1.692 [-2.514, 32.473], mean action: 2.538 [1.000, 3.000],  loss: 0.016214, mae: 0.274718, mean_q: 0.383148, mean_eps: 0.000000
 19146/30000: episode: 559, duration: 0.313s, episode steps:  24, steps per second:  77, episode reward: 32.409, mean reward:  1.350 [-3.000, 31.749], mean action: 1.500 [0.000, 6.000],  loss: 0.017404, mae: 0.279445, mean_q: 0.442636, mean_eps: 0.000000
 19162/30000: episode: 560, duration: 0.233s, episode steps:  16, steps per second:  69, episode reward: 44.492, mean reward:  2.781 [-2.916, 32.050], mean action: 1.500 [0.000, 6.000],  loss: 0.017572, mae: 0.282427, mean_q: 0.437145, mean_eps: 0.000000
 19184/30000: episode: 561, duration: 0.319s, episode steps:  22, steps per second:  69, episode reward: 39.000, mean reward:  1.773 [-2.098, 29.946], mean action: 1.364 [0.000, 6.000],  loss: 0.015180, mae: 0.281232, mean_q: 0.388834, mean_eps: 0.000000
 19238/30000: episode: 562, duration: 0.663s, episode steps:  54, steps per second:  82, episode reward: 36.000, mean reward:  0.667 [-2.790, 32.070], mean action: 2.019 [0.000, 15.000],  loss: 0.019743, mae: 0.302687, mean_q: 0.398891, mean_eps: 0.000000
 19276/30000: episode: 563, duration: 0.575s, episode steps:  38, steps per second:  66, episode reward: 35.000, mean reward:  0.921 [-2.569, 31.275], mean action: 4.053 [0.000, 15.000],  loss: 0.016751, mae: 0.294552, mean_q: 0.362488, mean_eps: 0.000000
 19298/30000: episode: 564, duration: 0.361s, episode steps:  22, steps per second:  61, episode reward: 44.256, mean reward:  2.012 [-2.479, 32.178], mean action: 2.455 [0.000, 16.000],  loss: 0.019247, mae: 0.292145, mean_q: 0.424860, mean_eps: 0.000000
 19318/30000: episode: 565, duration: 0.374s, episode steps:  20, steps per second:  53, episode reward: 38.475, mean reward:  1.924 [-3.000, 31.883], mean action: 6.500 [0.000, 16.000],  loss: 0.020603, mae: 0.290576, mean_q: 0.489929, mean_eps: 0.000000
 19384/30000: episode: 566, duration: 1.133s, episode steps:  66, steps per second:  58, episode reward: -34.710, mean reward: -0.526 [-32.373,  2.964], mean action: 2.697 [0.000, 15.000],  loss: 0.017825, mae: 0.297674, mean_q: 0.385412, mean_eps: 0.000000
 19419/30000: episode: 567, duration: 1.044s, episode steps:  35, steps per second:  34, episode reward: 38.180, mean reward:  1.091 [-2.483, 31.862], mean action: 2.314 [0.000, 12.000],  loss: 0.018419, mae: 0.293212, mean_q: 0.397370, mean_eps: 0.000000
 19458/30000: episode: 568, duration: 0.947s, episode steps:  39, steps per second:  41, episode reward: 37.447, mean reward:  0.960 [-3.000, 32.142], mean action: 0.846 [0.000, 6.000],  loss: 0.016816, mae: 0.289749, mean_q: 0.368576, mean_eps: 0.000000
 19489/30000: episode: 569, duration: 0.662s, episode steps:  31, steps per second:  47, episode reward: 45.735, mean reward:  1.475 [-0.363, 32.480], mean action: 2.903 [0.000, 6.000],  loss: 0.017364, mae: 0.286196, mean_q: 0.357487, mean_eps: 0.000000
 19522/30000: episode: 570, duration: 0.652s, episode steps:  33, steps per second:  51, episode reward: 32.930, mean reward:  0.998 [-3.000, 34.370], mean action: 6.212 [0.000, 17.000],  loss: 0.015742, mae: 0.273178, mean_q: 0.397347, mean_eps: 0.000000
 19541/30000: episode: 571, duration: 0.381s, episode steps:  19, steps per second:  50, episode reward: 44.393, mean reward:  2.336 [-2.081, 32.370], mean action: 3.211 [1.000, 11.000],  loss: 0.013213, mae: 0.257952, mean_q: 0.422950, mean_eps: 0.000000
 19563/30000: episode: 572, duration: 0.816s, episode steps:  22, steps per second:  27, episode reward: 44.939, mean reward:  2.043 [-2.025, 33.000], mean action: 1.091 [0.000, 10.000],  loss: 0.020141, mae: 0.299914, mean_q: 0.382246, mean_eps: 0.000000
 19583/30000: episode: 573, duration: 0.419s, episode steps:  20, steps per second:  48, episode reward: 42.000, mean reward:  2.100 [-2.743, 30.341], mean action: 2.000 [0.000, 12.000],  loss: 0.014634, mae: 0.292325, mean_q: 0.329803, mean_eps: 0.000000
 19605/30000: episode: 574, duration: 0.366s, episode steps:  22, steps per second:  60, episode reward: 46.688, mean reward:  2.122 [-0.030, 31.606], mean action: 0.409 [0.000, 6.000],  loss: 0.020454, mae: 0.311656, mean_q: 0.389547, mean_eps: 0.000000
 19629/30000: episode: 575, duration: 0.447s, episode steps:  24, steps per second:  54, episode reward: 44.540, mean reward:  1.856 [-3.000, 32.030], mean action: 1.917 [0.000, 16.000],  loss: 0.020093, mae: 0.311150, mean_q: 0.405929, mean_eps: 0.000000
 19662/30000: episode: 576, duration: 0.538s, episode steps:  33, steps per second:  61, episode reward: 37.778, mean reward:  1.145 [-2.476, 32.180], mean action: 2.939 [0.000, 10.000],  loss: 0.017088, mae: 0.326679, mean_q: 0.345030, mean_eps: 0.000000
 19681/30000: episode: 577, duration: 0.313s, episode steps:  19, steps per second:  61, episode reward: 38.512, mean reward:  2.027 [-3.000, 32.140], mean action: 3.158 [1.000, 6.000],  loss: 0.015386, mae: 0.298686, mean_q: 0.422253, mean_eps: 0.000000
 19705/30000: episode: 578, duration: 0.498s, episode steps:  24, steps per second:  48, episode reward: 41.849, mean reward:  1.744 [-2.210, 32.340], mean action: 2.250 [0.000, 16.000],  loss: 0.015856, mae: 0.295963, mean_q: 0.442496, mean_eps: 0.000000
 19739/30000: episode: 579, duration: 0.518s, episode steps:  34, steps per second:  66, episode reward: 32.383, mean reward:  0.952 [-3.000, 32.050], mean action: 4.324 [0.000, 16.000],  loss: 0.015578, mae: 0.310704, mean_q: 0.366930, mean_eps: 0.000000
 19787/30000: episode: 580, duration: 1.345s, episode steps:  48, steps per second:  36, episode reward: 42.948, mean reward:  0.895 [-2.022, 32.190], mean action: 1.646 [0.000, 16.000],  loss: 0.020383, mae: 0.317184, mean_q: 0.396747, mean_eps: 0.000000
 19812/30000: episode: 581, duration: 0.444s, episode steps:  25, steps per second:  56, episode reward: 38.256, mean reward:  1.530 [-2.269, 31.774], mean action: 3.600 [0.000, 12.000],  loss: 0.017093, mae: 0.295637, mean_q: 0.386960, mean_eps: 0.000000
 19841/30000: episode: 582, duration: 0.538s, episode steps:  29, steps per second:  54, episode reward: 34.925, mean reward:  1.204 [-3.000, 31.303], mean action: 3.897 [0.000, 15.000],  loss: 0.016695, mae: 0.287115, mean_q: 0.403546, mean_eps: 0.000000
 19861/30000: episode: 583, duration: 0.330s, episode steps:  20, steps per second:  61, episode reward: 43.898, mean reward:  2.195 [-2.247, 32.366], mean action: 2.300 [0.000, 15.000],  loss: 0.022268, mae: 0.310770, mean_q: 0.349400, mean_eps: 0.000000
 19873/30000: episode: 584, duration: 0.202s, episode steps:  12, steps per second:  60, episode reward: 44.004, mean reward:  3.667 [-2.028, 32.228], mean action: 1.833 [0.000, 16.000],  loss: 0.021904, mae: 0.298165, mean_q: 0.405484, mean_eps: 0.000000
 19901/30000: episode: 585, duration: 0.514s, episode steps:  28, steps per second:  54, episode reward: 41.747, mean reward:  1.491 [-2.626, 31.917], mean action: 4.250 [0.000, 15.000],  loss: 0.017140, mae: 0.292946, mean_q: 0.384836, mean_eps: 0.000000
 19925/30000: episode: 586, duration: 0.473s, episode steps:  24, steps per second:  51, episode reward: 41.237, mean reward:  1.718 [-2.196, 31.871], mean action: 2.083 [0.000, 16.000],  loss: 0.021199, mae: 0.315507, mean_q: 0.372412, mean_eps: 0.000000
 19940/30000: episode: 587, duration: 0.559s, episode steps:  15, steps per second:  27, episode reward: 47.361, mean reward:  3.157 [-0.017, 32.420], mean action: 1.400 [1.000, 3.000],  loss: 0.016674, mae: 0.290602, mean_q: 0.366047, mean_eps: 0.000000
 20016/30000: episode: 588, duration: 2.384s, episode steps:  76, steps per second:  32, episode reward: -35.660, mean reward: -0.469 [-32.066,  2.574], mean action: 9.592 [0.000, 21.000],  loss: 0.016478, mae: 0.286471, mean_q: 0.389819, mean_eps: 0.000000
