params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 10000 steps ...
   34/10000: episode: 1, duration: 1.277s, episode steps:  34, steps per second:  27, episode reward: -39.000, mean reward: -1.147 [-32.079,  3.000], mean action: 14.941 [7.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 7170/10000: episode: 214, duration: 0.305s, episode steps:  28, steps per second:  92, episode reward: -36.000, mean reward: -1.286 [-32.426,  2.383], mean action: 7.714 [1.000, 20.000],  loss: 0.019958, mae: 0.612086, mean_q: 0.035324, mean_eps: 0.000000
 7193/10000: episode: 215, duration: 0.256s, episode steps:  23, steps per second:  90, episode reward: -38.550, mean reward: -1.676 [-32.457,  2.530], mean action: 9.348 [1.000, 20.000],  loss: 0.021701, mae: 0.629911, mean_q: 0.049837, mean_eps: 0.000000
 7226/10000: episode: 216, duration: 0.350s, episode steps:  33, steps per second:  94, episode reward: -38.640, mean reward: -1.171 [-32.128,  2.392], mean action: 10.545 [1.000, 20.000],  loss: 0.019881, mae: 0.606176, mean_q: 0.044263, mean_eps: 0.000000
 7248/10000: episode: 217, duration: 0.234s, episode steps:  22, steps per second:  94, episode reward: -41.270, mean reward: -1.876 [-32.139,  2.010], mean action: 10.955 [1.000, 20.000],  loss: 0.017751, mae: 0.636400, mean_q: 0.040341, mean_eps: 0.000000
 7279/10000: episode: 218, duration: 0.334s, episode steps:  31, steps per second:  93, episode reward: 35.277, mean reward:  1.138 [-2.270, 32.320], mean action: 4.226 [1.000, 20.000],  loss: 0.014887, mae: 0.594349, mean_q: 0.040141, mean_eps: 0.000000
 7316/10000: episode: 219, duration: 0.404s, episode steps:  37, steps per second:  92, episode reward: -32.360, mean reward: -0.875 [-32.246,  2.770], mean action: 9.270 [1.000, 15.000],  loss: 0.018187, mae: 0.626335, mean_q: 0.060734, mean_eps: 0.000000
 7339/10000: episode: 220, duration: 0.260s, episode steps:  23, steps per second:  88, episode reward: -38.410, mean reward: -1.670 [-31.750,  2.710], mean action: 13.696 [1.000, 16.000],  loss: 0.015149, mae: 0.616336, mean_q: 0.040308, mean_eps: 0.000000
 7364/10000: episode: 221, duration: 0.253s, episode steps:  25, steps per second:  99, episode reward: -36.000, mean reward: -1.440 [-32.373,  2.901], mean action: 12.000 [1.000, 20.000],  loss: 0.014102, mae: 0.625896, mean_q: 0.024954, mean_eps: 0.000000
 7414/10000: episode: 222, duration: 0.538s, episode steps:  50, steps per second:  93, episode reward: -41.880, mean reward: -0.838 [-32.091,  2.231], mean action: 14.380 [6.000, 18.000],  loss: 0.018765, mae: 0.644356, mean_q: 0.017995, mean_eps: 0.000000
 7435/10000: episode: 223, duration: 0.272s, episode steps:  21, steps per second:  77, episode reward: -41.510, mean reward: -1.977 [-32.221,  2.131], mean action: 14.714 [1.000, 20.000],  loss: 0.013455, mae: 0.609237, mean_q: -0.004455, mean_eps: 0.000000
 7454/10000: episode: 224, duration: 0.205s, episode steps:  19, steps per second:  93, episode reward: -38.440, mean reward: -2.023 [-32.169,  2.261], mean action: 12.579 [1.000, 20.000],  loss: 0.013031, mae: 0.558971, mean_q: 0.053071, mean_eps: 0.000000
 7482/10000: episode: 225, duration: 0.303s, episode steps:  28, steps per second:  92, episode reward: -44.950, mean reward: -1.605 [-32.621,  2.370], mean action: 13.036 [1.000, 21.000],  loss: 0.017973, mae: 0.605307, mean_q: 0.026954, mean_eps: 0.000000
 7522/10000: episode: 226, duration: 0.451s, episode steps:  40, steps per second:  89, episode reward: -36.000, mean reward: -0.900 [-32.275,  2.736], mean action: 11.150 [1.000, 17.000],  loss: 0.017823, mae: 0.574486, mean_q: 0.077565, mean_eps: 0.000000
 7608/10000: episode: 227, duration: 0.896s, episode steps:  86, steps per second:  96, episode reward: -41.810, mean reward: -0.486 [-32.212,  2.311], mean action: 11.663 [1.000, 15.000],  loss: 0.015799, mae: 0.613609, mean_q: 0.035462, mean_eps: 0.000000
 7626/10000: episode: 228, duration: 0.219s, episode steps:  18, steps per second:  82, episode reward: 41.794, mean reward:  2.322 [-2.287, 32.033], mean action: 2.056 [1.000, 15.000],  loss: 0.013160, mae: 0.633547, mean_q: -0.007321, mean_eps: 0.000000
 7680/10000: episode: 229, duration: 0.564s, episode steps:  54, steps per second:  96, episode reward: 32.404, mean reward:  0.600 [-2.355, 31.927], mean action: 11.278 [1.000, 21.000],  loss: 0.016723, mae: 0.638618, mean_q: 0.007581, mean_eps: 0.000000
 7712/10000: episode: 230, duration: 0.347s, episode steps:  32, steps per second:  92, episode reward: -33.000, mean reward: -1.031 [-32.299,  2.795], mean action: 11.594 [1.000, 18.000],  loss: 0.016637, mae: 0.610225, mean_q: 0.028692, mean_eps: 0.000000
 7736/10000: episode: 231, duration: 0.255s, episode steps:  24, steps per second:  94, episode reward: 38.509, mean reward:  1.605 [-2.512, 32.520], mean action: 2.292 [1.000, 12.000],  loss: 0.017913, mae: 0.657866, mean_q: -0.000548, mean_eps: 0.000000
 7774/10000: episode: 232, duration: 0.399s, episode steps:  38, steps per second:  95, episode reward: 35.192, mean reward:  0.926 [-2.549, 32.080], mean action: 5.947 [1.000, 17.000],  loss: 0.016650, mae: 0.591834, mean_q: 0.050361, mean_eps: 0.000000
 7809/10000: episode: 233, duration: 0.361s, episode steps:  35, steps per second:  97, episode reward: -36.000, mean reward: -1.029 [-32.067,  2.910], mean action: 5.857 [1.000, 17.000],  loss: 0.015732, mae: 0.601905, mean_q: 0.063771, mean_eps: 0.000000
 7855/10000: episode: 234, duration: 0.476s, episode steps:  46, steps per second:  97, episode reward: -38.550, mean reward: -0.838 [-32.888,  2.312], mean action: 7.870 [1.000, 17.000],  loss: 0.017566, mae: 0.592399, mean_q: 0.043040, mean_eps: 0.000000
 7886/10000: episode: 235, duration: 0.336s, episode steps:  31, steps per second:  92, episode reward: -32.930, mean reward: -1.062 [-32.216,  3.120], mean action: 9.645 [1.000, 21.000],  loss: 0.015890, mae: 0.635083, mean_q: -0.022890, mean_eps: 0.000000
 7954/10000: episode: 236, duration: 0.913s, episode steps:  68, steps per second:  75, episode reward: 34.408, mean reward:  0.506 [-3.000, 32.903], mean action: 6.632 [1.000, 20.000],  loss: 0.016625, mae: 0.585925, mean_q: 0.052463, mean_eps: 0.000000
 8008/10000: episode: 237, duration: 0.588s, episode steps:  54, steps per second:  92, episode reward: -33.000, mean reward: -0.611 [-32.900,  2.780], mean action: 8.667 [1.000, 17.000],  loss: 0.015217, mae: 0.577274, mean_q: 0.041611, mean_eps: 0.000000
 8047/10000: episode: 238, duration: 0.445s, episode steps:  39, steps per second:  88, episode reward: 32.728, mean reward:  0.839 [-3.000, 32.708], mean action: 11.590 [1.000, 17.000],  loss: 0.016820, mae: 0.618020, mean_q: 0.017547, mean_eps: 0.000000
 8076/10000: episode: 239, duration: 0.338s, episode steps:  29, steps per second:  86, episode reward: -32.810, mean reward: -1.131 [-32.110,  3.000], mean action: 9.897 [1.000, 17.000],  loss: 0.015217, mae: 0.614763, mean_q: 0.022726, mean_eps: 0.000000
 8128/10000: episode: 240, duration: 0.556s, episode steps:  52, steps per second:  94, episode reward: -35.200, mean reward: -0.677 [-32.284,  2.340], mean action: 13.250 [1.000, 16.000],  loss: 0.014551, mae: 0.541862, mean_q: 0.082812, mean_eps: 0.000000
 8159/10000: episode: 241, duration: 0.321s, episode steps:  31, steps per second:  97, episode reward: 38.160, mean reward:  1.231 [-2.162, 32.114], mean action: 7.161 [1.000, 17.000],  loss: 0.014946, mae: 0.600403, mean_q: 0.025650, mean_eps: 0.000000
 8215/10000: episode: 242, duration: 0.580s, episode steps:  56, steps per second:  97, episode reward: 32.597, mean reward:  0.582 [-2.524, 32.597], mean action: 11.536 [1.000, 17.000],  loss: 0.017865, mae: 0.590219, mean_q: 0.052535, mean_eps: 0.000000
 8242/10000: episode: 243, duration: 0.285s, episode steps:  27, steps per second:  95, episode reward: -41.510, mean reward: -1.537 [-32.449,  2.017], mean action: 13.148 [1.000, 20.000],  loss: 0.012349, mae: 0.566940, mean_q: 0.042346, mean_eps: 0.000000
 8270/10000: episode: 244, duration: 0.312s, episode steps:  28, steps per second:  90, episode reward: 40.822, mean reward:  1.458 [-2.183, 30.010], mean action: 4.750 [1.000, 20.000],  loss: 0.014980, mae: 0.562479, mean_q: 0.038786, mean_eps: 0.000000
 8287/10000: episode: 245, duration: 0.190s, episode steps:  17, steps per second:  89, episode reward: 41.148, mean reward:  2.420 [-2.221, 32.414], mean action: 1.941 [1.000, 12.000],  loss: 0.013798, mae: 0.621942, mean_q: -0.002789, mean_eps: 0.000000
 8320/10000: episode: 246, duration: 0.354s, episode steps:  33, steps per second:  93, episode reward: -38.740, mean reward: -1.174 [-32.352,  2.660], mean action: 10.061 [1.000, 16.000],  loss: 0.015303, mae: 0.559642, mean_q: 0.075210, mean_eps: 0.000000
 8352/10000: episode: 247, duration: 0.326s, episode steps:  32, steps per second:  98, episode reward: -35.650, mean reward: -1.114 [-32.403,  2.420], mean action: 9.031 [1.000, 17.000],  loss: 0.017329, mae: 0.616955, mean_q: 0.018579, mean_eps: 0.000000
 8377/10000: episode: 248, duration: 0.331s, episode steps:  25, steps per second:  76, episode reward: -41.910, mean reward: -1.676 [-32.039,  2.580], mean action: 14.560 [6.000, 18.000],  loss: 0.018489, mae: 0.572442, mean_q: 0.088124, mean_eps: 0.000000
 8406/10000: episode: 249, duration: 0.315s, episode steps:  29, steps per second:  92, episode reward: -41.400, mean reward: -1.428 [-32.329,  3.000], mean action: 8.069 [1.000, 18.000],  loss: 0.015298, mae: 0.540273, mean_q: 0.083584, mean_eps: 0.000000
 8468/10000: episode: 250, duration: 0.723s, episode steps:  62, steps per second:  86, episode reward: -32.880, mean reward: -0.530 [-32.062,  2.529], mean action: 5.919 [1.000, 17.000],  loss: 0.017217, mae: 0.580560, mean_q: 0.066274, mean_eps: 0.000000
 8499/10000: episode: 251, duration: 0.345s, episode steps:  31, steps per second:  90, episode reward: 32.858, mean reward:  1.060 [-2.492, 32.880], mean action: 4.548 [1.000, 17.000],  loss: 0.015982, mae: 0.597523, mean_q: 0.051564, mean_eps: 0.000000
 8528/10000: episode: 252, duration: 0.310s, episode steps:  29, steps per second:  93, episode reward: -38.650, mean reward: -1.333 [-32.196,  2.191], mean action: 10.931 [1.000, 17.000],  loss: 0.017536, mae: 0.559508, mean_q: 0.063170, mean_eps: 0.000000
 8555/10000: episode: 253, duration: 0.290s, episode steps:  27, steps per second:  93, episode reward: -38.260, mean reward: -1.417 [-32.178,  3.000], mean action: 10.556 [1.000, 21.000],  loss: 0.017930, mae: 0.578119, mean_q: 0.033321, mean_eps: 0.000000
 8602/10000: episode: 254, duration: 0.511s, episode steps:  47, steps per second:  92, episode reward: 32.213, mean reward:  0.685 [-2.939, 32.470], mean action: 8.340 [1.000, 18.000],  loss: 0.015834, mae: 0.544950, mean_q: 0.064999, mean_eps: 0.000000
 8623/10000: episode: 255, duration: 0.215s, episode steps:  21, steps per second:  98, episode reward: -38.180, mean reward: -1.818 [-32.035,  2.583], mean action: 12.571 [1.000, 17.000],  loss: 0.021284, mae: 0.589952, mean_q: 0.038482, mean_eps: 0.000000
 8666/10000: episode: 256, duration: 0.472s, episode steps:  43, steps per second:  91, episode reward: -41.810, mean reward: -0.972 [-32.203,  2.459], mean action: 15.070 [6.000, 20.000],  loss: 0.015309, mae: 0.578346, mean_q: 0.027445, mean_eps: 0.000000
 8697/10000: episode: 257, duration: 0.357s, episode steps:  31, steps per second:  87, episode reward: -38.150, mean reward: -1.231 [-32.182,  2.180], mean action: 11.806 [1.000, 20.000],  loss: 0.015839, mae: 0.527940, mean_q: 0.103320, mean_eps: 0.000000
 8722/10000: episode: 258, duration: 0.284s, episode steps:  25, steps per second:  88, episode reward: -38.760, mean reward: -1.550 [-32.613,  2.560], mean action: 11.440 [1.000, 20.000],  loss: 0.014888, mae: 0.561085, mean_q: 0.037237, mean_eps: 0.000000
 8756/10000: episode: 259, duration: 0.375s, episode steps:  34, steps per second:  91, episode reward: -32.420, mean reward: -0.954 [-32.171,  2.859], mean action: 13.647 [1.000, 18.000],  loss: 0.014309, mae: 0.546085, mean_q: 0.060448, mean_eps: 0.000000
 8789/10000: episode: 260, duration: 0.363s, episode steps:  33, steps per second:  91, episode reward: 36.000, mean reward:  1.091 [-2.776, 32.250], mean action: 6.970 [1.000, 18.000],  loss: 0.016197, mae: 0.588080, mean_q: -0.010371, mean_eps: 0.000000
 8817/10000: episode: 261, duration: 0.335s, episode steps:  28, steps per second:  84, episode reward: -33.000, mean reward: -1.179 [-29.880,  3.000], mean action: 7.179 [1.000, 17.000],  loss: 0.017102, mae: 0.608161, mean_q: 0.006356, mean_eps: 0.000000
 8840/10000: episode: 262, duration: 0.307s, episode steps:  23, steps per second:  75, episode reward: -41.420, mean reward: -1.801 [-32.586,  2.590], mean action: 8.957 [1.000, 16.000],  loss: 0.023508, mae: 0.630806, mean_q: 0.016698, mean_eps: 0.000000
 8866/10000: episode: 263, duration: 0.331s, episode steps:  26, steps per second:  78, episode reward: 41.720, mean reward:  1.605 [-2.998, 31.972], mean action: 3.077 [1.000, 16.000],  loss: 0.015052, mae: 0.557324, mean_q: 0.042761, mean_eps: 0.000000
 8887/10000: episode: 264, duration: 0.229s, episode steps:  21, steps per second:  92, episode reward: -38.910, mean reward: -1.853 [-32.318,  2.453], mean action: 12.000 [1.000, 18.000],  loss: 0.015869, mae: 0.541134, mean_q: 0.080905, mean_eps: 0.000000
 8925/10000: episode: 265, duration: 0.437s, episode steps:  38, steps per second:  87, episode reward: -42.000, mean reward: -1.105 [-32.134,  2.320], mean action: 12.789 [1.000, 18.000],  loss: 0.016330, mae: 0.603244, mean_q: 0.019653, mean_eps: 0.000000
 8952/10000: episode: 266, duration: 0.329s, episode steps:  27, steps per second:  82, episode reward: -36.000, mean reward: -1.333 [-29.491,  2.450], mean action: 10.333 [1.000, 15.000],  loss: 0.015496, mae: 0.541742, mean_q: 0.119082, mean_eps: 0.000000
 8981/10000: episode: 267, duration: 0.346s, episode steps:  29, steps per second:  84, episode reward: -44.310, mean reward: -1.528 [-31.509,  2.229], mean action: 14.828 [11.000, 21.000],  loss: 0.014106, mae: 0.552263, mean_q: 0.030149, mean_eps: 0.000000
 9000/10000: episode: 268, duration: 0.214s, episode steps:  19, steps per second:  89, episode reward: -39.000, mean reward: -2.053 [-32.806,  2.393], mean action: 10.684 [1.000, 21.000],  loss: 0.015823, mae: 0.565772, mean_q: 0.051037, mean_eps: 0.000000
 9020/10000: episode: 269, duration: 0.243s, episode steps:  20, steps per second:  82, episode reward: 41.433, mean reward:  2.072 [-2.249, 32.180], mean action: 5.000 [1.000, 17.000],  loss: 0.019226, mae: 0.586462, mean_q: 0.064633, mean_eps: 0.000000
 9039/10000: episode: 270, duration: 0.226s, episode steps:  19, steps per second:  84, episode reward: -41.600, mean reward: -2.189 [-32.136,  2.130], mean action: 13.053 [1.000, 21.000],  loss: 0.017533, mae: 0.588062, mean_q: 0.054346, mean_eps: 0.000000
 9069/10000: episode: 271, duration: 0.361s, episode steps:  30, steps per second:  83, episode reward: 36.785, mean reward:  1.226 [-2.415, 32.490], mean action: 11.900 [1.000, 20.000],  loss: 0.012893, mae: 0.580624, mean_q: 0.010447, mean_eps: 0.000000
 9096/10000: episode: 272, duration: 0.285s, episode steps:  27, steps per second:  95, episode reward: -38.630, mean reward: -1.431 [-31.996,  2.180], mean action: 9.333 [1.000, 21.000],  loss: 0.015012, mae: 0.564692, mean_q: 0.013844, mean_eps: 0.000000
 9129/10000: episode: 273, duration: 0.372s, episode steps:  33, steps per second:  89, episode reward: -38.810, mean reward: -1.176 [-32.722,  2.830], mean action: 12.273 [1.000, 20.000],  loss: 0.015548, mae: 0.561952, mean_q: 0.049710, mean_eps: 0.000000
 9206/10000: episode: 274, duration: 0.945s, episode steps:  77, steps per second:  82, episode reward: 38.092, mean reward:  0.495 [-2.971, 33.000], mean action: 12.610 [1.000, 15.000],  loss: 0.018361, mae: 0.587860, mean_q: 0.056989, mean_eps: 0.000000
 9230/10000: episode: 275, duration: 0.268s, episode steps:  24, steps per second:  90, episode reward: 35.279, mean reward:  1.470 [-2.443, 32.410], mean action: 7.250 [1.000, 15.000],  loss: 0.014584, mae: 0.559102, mean_q: 0.071324, mean_eps: 0.000000
 9280/10000: episode: 276, duration: 0.589s, episode steps:  50, steps per second:  85, episode reward: -32.320, mean reward: -0.646 [-33.000,  2.655], mean action: 12.720 [1.000, 17.000],  loss: 0.017595, mae: 0.577634, mean_q: 0.028357, mean_eps: 0.000000
 9319/10000: episode: 277, duration: 0.435s, episode steps:  39, steps per second:  90, episode reward: -32.880, mean reward: -0.843 [-32.127,  2.292], mean action: 10.359 [1.000, 16.000],  loss: 0.015276, mae: 0.531615, mean_q: 0.069121, mean_eps: 0.000000
 9375/10000: episode: 278, duration: 0.586s, episode steps:  56, steps per second:  96, episode reward: -36.000, mean reward: -0.643 [-32.162,  2.670], mean action: 6.250 [1.000, 17.000],  loss: 0.017185, mae: 0.562111, mean_q: 0.054180, mean_eps: 0.000000
 9401/10000: episode: 279, duration: 0.279s, episode steps:  26, steps per second:  93, episode reward: -35.670, mean reward: -1.372 [-32.004,  2.964], mean action: 8.038 [1.000, 17.000],  loss: 0.017809, mae: 0.570390, mean_q: 0.039535, mean_eps: 0.000000
 9433/10000: episode: 280, duration: 0.338s, episode steps:  32, steps per second:  95, episode reward: -38.580, mean reward: -1.206 [-32.139,  2.430], mean action: 9.781 [1.000, 21.000],  loss: 0.017618, mae: 0.588357, mean_q: 0.026607, mean_eps: 0.000000
 9458/10000: episode: 281, duration: 0.265s, episode steps:  25, steps per second:  94, episode reward: 32.410, mean reward:  1.296 [-3.000, 30.725], mean action: 11.440 [1.000, 16.000],  loss: 0.015450, mae: 0.598208, mean_q: 0.041549, mean_eps: 0.000000
 9518/10000: episode: 282, duration: 0.749s, episode steps:  60, steps per second:  80, episode reward: 32.697, mean reward:  0.545 [-3.000, 32.924], mean action: 6.117 [1.000, 17.000],  loss: 0.015804, mae: 0.525658, mean_q: 0.100141, mean_eps: 0.000000
 9540/10000: episode: 283, duration: 0.233s, episode steps:  22, steps per second:  94, episode reward: 37.786, mean reward:  1.718 [-2.188, 32.040], mean action: 7.864 [1.000, 18.000],  loss: 0.012475, mae: 0.623240, mean_q: -0.034039, mean_eps: 0.000000
 9586/10000: episode: 284, duration: 0.478s, episode steps:  46, steps per second:  96, episode reward: 41.676, mean reward:  0.906 [-2.210, 32.186], mean action: 2.804 [1.000, 15.000],  loss: 0.017343, mae: 0.557817, mean_q: 0.079510, mean_eps: 0.000000
 9629/10000: episode: 285, duration: 0.449s, episode steps:  43, steps per second:  96, episode reward: -41.040, mean reward: -0.954 [-32.124,  2.500], mean action: 8.349 [1.000, 20.000],  loss: 0.016729, mae: 0.568672, mean_q: 0.029293, mean_eps: 0.000000
 9656/10000: episode: 286, duration: 0.301s, episode steps:  27, steps per second:  90, episode reward: -38.120, mean reward: -1.412 [-32.708,  2.110], mean action: 9.481 [1.000, 20.000],  loss: 0.015289, mae: 0.579762, mean_q: 0.026505, mean_eps: 0.000000
 9667/10000: episode: 287, duration: 0.146s, episode steps:  11, steps per second:  75, episode reward: 45.956, mean reward:  4.178 [-0.138, 32.230], mean action: 5.091 [1.000, 15.000],  loss: 0.017416, mae: 0.563321, mean_q: 0.052647, mean_eps: 0.000000
 9704/10000: episode: 288, duration: 0.444s, episode steps:  37, steps per second:  83, episode reward: 43.452, mean reward:  1.174 [-2.430, 32.160], mean action: 7.865 [1.000, 17.000],  loss: 0.018019, mae: 0.557442, mean_q: 0.057989, mean_eps: 0.000000
 9737/10000: episode: 289, duration: 0.395s, episode steps:  33, steps per second:  84, episode reward: -39.000, mean reward: -1.182 [-32.146,  2.712], mean action: 11.727 [1.000, 18.000],  loss: 0.014580, mae: 0.570220, mean_q: 0.036545, mean_eps: 0.000000
 9770/10000: episode: 290, duration: 0.358s, episode steps:  33, steps per second:  92, episode reward: -30.000, mean reward: -0.909 [-29.934,  2.430], mean action: 9.848 [1.000, 17.000],  loss: 0.016254, mae: 0.549643, mean_q: 0.059398, mean_eps: 0.000000
 9830/10000: episode: 291, duration: 0.644s, episode steps:  60, steps per second:  93, episode reward: -35.860, mean reward: -0.598 [-32.511,  2.310], mean action: 9.167 [1.000, 17.000],  loss: 0.016105, mae: 0.558562, mean_q: 0.073733, mean_eps: 0.000000
 9869/10000: episode: 292, duration: 0.404s, episode steps:  39, steps per second:  96, episode reward: -44.660, mean reward: -1.145 [-32.308,  2.200], mean action: 13.846 [10.000, 18.000],  loss: 0.016654, mae: 0.533929, mean_q: 0.107791, mean_eps: 0.000000
 9901/10000: episode: 293, duration: 0.335s, episode steps:  32, steps per second:  96, episode reward: 36.000, mean reward:  1.125 [-3.000, 32.340], mean action: 4.594 [1.000, 16.000],  loss: 0.015397, mae: 0.555002, mean_q: 0.079658, mean_eps: 0.000000
 9925/10000: episode: 294, duration: 0.250s, episode steps:  24, steps per second:  96, episode reward: 35.414, mean reward:  1.476 [-2.417, 32.230], mean action: 6.208 [1.000, 14.000],  loss: 0.016898, mae: 0.580072, mean_q: 0.050769, mean_eps: 0.000000
 9955/10000: episode: 295, duration: 0.319s, episode steps:  30, steps per second:  94, episode reward: -36.000, mean reward: -1.200 [-29.669,  2.150], mean action: 14.133 [1.000, 20.000],  loss: 0.017951, mae: 0.547989, mean_q: 0.105030, mean_eps: 0.000000
done, took 111.906 seconds
Results against random player:
DQN Evaluation: 215 victories out of 300 episodes

Results against max player:
DQN Evaluation: 91 victories out of 300 episodes
Training for 10000 steps ...
   63/10000: episode: 1, duration: 0.604s, episode steps:  63, steps per second: 104, episode reward: -32.740, mean reward: -0.520 [-32.535,  3.061], mean action: 7.460 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  108/10000: episode: 2, duration: 0.279s, episode steps:  45, steps per second: 162, episode reward: 32.446, mean reward:  0.721 [-2.321, 32.080], mean action: 12.600 [4.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  148/10000: episode: 3, duration: 0.232s, episode steps:  40, steps per second: 173, episode reward: -36.000, mean reward: -0.900 [-32.137,  2.213], mean action: 13.425 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  200/10000: episode: 4, duration: 0.305s, episode steps:  52, steps per second: 170, episode reward: -32.610, mean reward: -0.627 [-31.911,  2.547], mean action: 13.962 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  228/10000: episode: 5, duration: 0.176s, episode steps:  28, steps per second: 159, episode reward: -35.750, mean reward: -1.277 [-32.006,  2.863], mean action: 11.571 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  254/10000: episode: 6, duration: 0.160s, episode steps:  26, steps per second: 163, episode reward: -41.130, mean reward: -1.582 [-32.061,  2.342], mean action: 14.615 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  287/10000: episode: 7, duration: 0.206s, episode steps:  33, steps per second: 160, episode reward: -35.630, mean reward: -1.080 [-31.743,  3.000], mean action: 15.121 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  318/10000: episode: 8, duration: 0.171s, episode steps:  31, steps per second: 181, episode reward: -44.500, mean reward: -1.435 [-32.210,  2.120], mean action: 12.484 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  383/10000: episode: 9, duration: 0.597s, episode steps:  65, steps per second: 109, episode reward: -38.860, mean reward: -0.598 [-32.122,  2.210], mean action: 7.523 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  474/10000: episode: 10, duration: 1.574s, episode steps:  91, steps per second:  58, episode reward: -33.000, mean reward: -0.363 [-33.000,  3.000], mean action: 7.802 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  496/10000: episode: 11, duration: 0.511s, episode steps:  22, steps per second:  43, episode reward: -38.160, mean reward: -1.735 [-31.222,  2.151], mean action: 16.727 [4.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  547/10000: episode: 12, duration: 0.531s, episode steps:  51, steps per second:  96, episode reward: -44.340, mean reward: -0.869 [-32.209,  2.340], mean action: 12.255 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  586/10000: episode: 13, duration: 0.696s, episode steps:  39, steps per second:  56, episode reward: -38.630, mean reward: -0.991 [-31.862,  3.062], mean action: 8.897 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  627/10000: episode: 14, duration: 0.658s, episode steps:  41, steps per second:  62, episode reward: -39.000, mean reward: -0.951 [-33.000,  2.351], mean action: 13.146 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  672/10000: episode: 15, duration: 0.340s, episode steps:  45, steps per second: 132, episode reward: -41.380, mean reward: -0.920 [-32.900,  2.430], mean action: 7.511 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  716/10000: episode: 16, duration: 0.301s, episode steps:  44, steps per second: 146, episode reward: -41.180, mean reward: -0.936 [-32.037,  2.920], mean action: 8.000 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  754/10000: episode: 17, duration: 0.215s, episode steps:  38, steps per second: 177, episode reward: -35.780, mean reward: -0.942 [-31.987,  2.670], mean action: 13.816 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  810/10000: episode: 18, duration: 0.310s, episode steps:  56, steps per second: 180, episode reward: 32.204, mean reward:  0.575 [-2.900, 32.600], mean action: 6.339 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  848/10000: episode: 19, duration: 0.213s, episode steps:  38, steps per second: 178, episode reward: -35.640, mean reward: -0.938 [-31.789,  2.734], mean action: 10.237 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  875/10000: episode: 20, duration: 0.164s, episode steps:  27, steps per second: 164, episode reward: -32.410, mean reward: -1.200 [-32.651,  2.874], mean action: 9.667 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  943/10000: episode: 21, duration: 0.364s, episode steps:  68, steps per second: 187, episode reward: -38.170, mean reward: -0.561 [-32.206,  2.330], mean action: 6.029 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  975/10000: episode: 22, duration: 0.187s, episode steps:  32, steps per second: 171, episode reward: -38.940, mean reward: -1.217 [-32.022,  2.113], mean action: 11.438 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  998/10000: episode: 23, duration: 0.132s, episode steps:  23, steps per second: 174, episode reward: -35.410, mean reward: -1.540 [-32.134,  2.280], mean action: 10.261 [2.000, 15.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 1064/10000: episode: 24, duration: 1.556s, episode steps:  66, steps per second:  42, episode reward: -32.940, mean reward: -0.499 [-32.145,  2.904], mean action: 8.318 [1.000, 20.000],  loss: 0.014346, mae: 0.493840, mean_q: 0.199017, mean_eps: 0.000000
 1099/10000: episode: 25, duration: 0.354s, episode steps:  35, steps per second:  99, episode reward: -36.000, mean reward: -1.029 [-32.049,  2.180], mean action: 8.971 [2.000, 20.000],  loss: 0.010308, mae: 0.537529, mean_q: 0.008612, mean_eps: 0.000000
 1130/10000: episode: 26, duration: 0.329s, episode steps:  31, steps per second:  94, episode reward: -35.730, mean reward: -1.153 [-31.825,  2.549], mean action: 8.419 [2.000, 20.000],  loss: 0.014517, mae: 0.621079, mean_q: -0.038542, mean_eps: 0.000000
